'sample interval','MLII','V1'
107,-0.180,0.195
108,-0.200,0.195
109,-0.235,0.230
110,-0.250,0.240
111,-0.255,0.230
112,-0.240,0.225
113,-0.215,0.200
114,-0.185,0.185
115,-0.170,0.160
116,-0.180,0.170
117,-0.175,0.180
118,-0.185,0.195
119,-0.185,0.210
120,-0.185,0.215
121,-0.190,0.230
122,-0.220,0.240
123,-0.220,0.230
124,-0.220,0.220
125,-0.205,0.210
126,-0.185,0.190
127,-0.195,0.190
128,-0.210,0.190
129,-0.215,0.185
130,-0.215,0.190
131,-0.195,0.200
132,-0.175,0.205
133,-0.180,0.215
134,-0.210,0.250
135,-0.245,0.255
136,-0.260,0.250
137,-0.265,0.235
138,-0.260,0.220
139,-0.255,0.205
140,-0.235,0.175
141,-0.210,0.180
142,-0.200,0.175
143,-0.175,0.195
144,-0.175,0.190
145,-0.170,0.205
146,-0.195,0.210
147,-0.215,0.210
148,-0.230,0.210
149,-0.235,0.215
150,-0.230,0.205
151,-0.220,0.200
152,-0.195,0.180
153,-0.175,0.180
154,-0.155,0.170
155,-0.150,0.175
156,-0.150,0.195
157,-0.170,0.210
158,-0.180,0.205
159,-0.210,0.225
160,-0.245,0.245
161,-0.250,0.245
162,-0.270,0.250
163,-0.275,0.240
164,-0.270,0.225
165,-0.255,0.210
166,-0.235,0.210
167,-0.200,0.205
168,-0.155,0.190
169,-0.120,0.175
170,-0.115,0.170
171,-0.125,0.175
172,-0.175,0.190
173,-0.225,0.215
174,-0.265,0.240
175,-0.290,0.240
176,-0.290,0.245
177,-0.300,0.235
178,-0.270,0.235
179,-0.235,0.215
180,-0.205,0.225
181,-0.190,0.215
182,-0.185,0.215
183,-0.180,0.200
184,-0.170,0.190
185,-0.145,0.180
186,-0.145,0.175
187,-0.145,0.160
188,-0.170,0.175
189,-0.210,0.195
190,-0.250,0.205
191,-0.280,0.230
192,-0.275,0.245
193,-0.275,0.245
194,-0.245,0.240
195,-0.225,0.225
196,-0.195,0.220
197,-0.175,0.200
198,-0.190,0.185
199,-0.195,0.170
200,-0.190,0.170
201,-0.195,0.180
202,-0.220,0.180
203,-0.220,0.205
204,-0.230,0.215
205,-0.220,0.240
206,-0.220,0.230
207,-0.220,0.225
208,-0.200,0.200
209,-0.205,0.195
210,-0.210,0.185
211,-0.220,0.200
212,-0.235,0.200
213,-0.250,0.210
214,-0.265,0.200
215,-0.250,0.205
216,-0.240,0.210
217,-0.225,0.210
218,-0.200,0.210
219,-0.200,0.185
220,-0.190,0.185
221,-0.185,0.190
222,-0.195,0.175
223,-0.195,0.180
224,-0.200,0.180
225,-0.205,0.195
226,-0.220,0.200
227,-0.215,0.205
228,-0.225,0.205
229,-0.230,0.215
230,-0.230,0.220
231,-0.230,0.220
232,-0.205,0.210
233,-0.210,0.200
234,-0.215,0.190
235,-0.220,0.185
236,-0.235,0.180
237,-0.245,0.180
238,-0.235,0.195
239,-0.230,0.200
240,-0.195,0.200
241,-0.180,0.205
242,-0.170,0.220
243,-0.170,0.205
244,-0.165,0.190
245,-0.170,0.195
246,-0.180,0.190
247,-0.210,0.180
248,-0.230,0.180
249,-0.230,0.195
250,-0.235,0.195
251,-0.240,0.205
252,-0.235,0.210
253,-0.245,0.215
254,-0.245,0.225
255,-0.240,0.220
256,-0.240,0.220
257,-0.220,0.190
258,-0.210,0.180
259,-0.195,0.190
260,-0.195,0.175
261,-0.210,0.190
262,-0.215,0.190
263,-0.215,0.200
264,-0.195,0.185
265,-0.170,0.200
266,-0.140,0.195
267,-0.145,0.185
268,-0.175,0.185
269,-0.215,0.215
270,-0.250,0.210
271,-0.280,0.210
272,-0.275,0.210
273,-0.265,0.200
274,-0.235,0.180
275,-0.205,0.190
276,-0.200,0.195
277,-0.195,0.200
278,-0.200,0.205
279,-0.205,0.205
280,-0.210,0.220
281,-0.220,0.220
282,-0.235,0.205
283,-0.255,0.210
284,-0.260,0.195
285,-0.245,0.190
286,-0.225,0.190
287,-0.210,0.200
288,-0.200,0.200
289,-0.190,0.210
290,-0.185,0.220
291,-0.200,0.215
292,-0.225,0.230
293,-0.225,0.215
294,-0.230,0.210
295,-0.225,0.200
296,-0.200,0.185
297,-0.190,0.170
298,-0.175,0.190
299,-0.165,0.200
300,-0.190,0.205
301,-0.205,0.205
302,-0.215,0.220
303,-0.230,0.220
304,-0.210,0.195
305,-0.180,0.190
306,-0.170,0.170
307,-0.180,0.170
308,-0.205,0.185
309,-0.235,0.200
310,-0.255,0.210
311,-0.250,0.210
312,-0.225,0.205
313,-0.195,0.215
314,-0.175,0.220
315,-0.165,0.215
316,-0.155,0.210
317,-0.175,0.190
318,-0.200,0.205
319,-0.215,0.195
320,-0.220,0.190
321,-0.205,0.180
322,-0.200,0.185
323,-0.190,0.185
324,-0.175,0.190
325,-0.175,0.205
326,-0.185,0.215
327,-0.195,0.215
328,-0.205,0.195
329,-0.210,0.215
330,-0.215,0.210
331,-0.215,0.195
332,-0.215,0.190
333,-0.195,0.185
334,-0.190,0.180
335,-0.195,0.190
336,-0.195,0.200
337,-0.215,0.205
338,-0.200,0.200
339,-0.195,0.200
340,-0.185,0.195
341,-0.175,0.175
342,-0.185,0.165
343,-0.190,0.165
344,-0.210,0.165
345,-0.210,0.180
346,-0.235,0.185
347,-0.240,0.205
348,-0.220,0.205
349,-0.205,0.210
350,-0.180,0.185
351,-0.155,0.175
352,-0.145,0.160
353,-0.155,0.165
354,-0.190,0.180
355,-0.230,0.195
356,-0.265,0.210
357,-0.275,0.200
358,-0.240,0.190
359,-0.220,0.195
360,-0.210,0.195
361,-0.190,0.190
362,-0.180,0.205
363,-0.205,0.210
364,-0.200,0.190
365,-0.210,0.185
366,-0.185,0.175
367,-0.190,0.160
368,-0.175,0.155
369,-0.175,0.165
370,-0.195,0.165
371,-0.190,0.180
372,-0.180,0.180
373,-0.145,0.185
374,-0.125,0.175
375,-0.125,0.175
376,-0.160,0.190
377,-0.200,0.205
378,-0.250,0.215
379,-0.305,0.220
380,-0.325,0.215
381,-0.330,0.215
382,-0.265,0.190
383,-0.235,0.180
384,-0.190,0.170
385,-0.170,0.185
386,-0.160,0.205
387,-0.170,0.195
388,-0.185,0.190
389,-0.195,0.195
390,-0.200,0.180
391,-0.205,0.175
392,-0.200,0.165
393,-0.200,0.150
394,-0.180,0.155
395,-0.175,0.165
396,-0.160,0.160
397,-0.150,0.180
398,-0.160,0.200
399,-0.200,0.210
400,-0.230,0.220
401,-0.230,0.195
402,-0.195,0.190
403,-0.175,0.180
404,-0.165,0.160
405,-0.180,0.185
406,-0.205,0.210
407,-0.225,0.230
408,-0.235,0.245
409,-0.220,0.255
410,-0.195,0.235
411,-0.145,0.220
412,-0.085,0.190
413,-0.045,0.170
414,-0.040,0.175
415,-0.095,0.200
416,-0.145,0.225
417,-0.190,0.235
418,-0.205,0.220
419,-0.190,0.205
420,-0.165,0.210
421,-0.135,0.200
422,-0.100,0.200
423,-0.095,0.175
424,-0.095,0.175
425,-0.095,0.150
426,-0.125,0.145
427,-0.145,0.140
428,-0.165,0.150
429,-0.185,0.165
430,-0.190,0.160
431,-0.175,0.160
432,-0.165,0.170
433,-0.150,0.170
434,-0.150,0.160
435,-0.150,0.165
436,-0.155,0.160
437,-0.155,0.145
438,-0.150,0.135
439,-0.145,0.135
440,-0.140,0.140
441,-0.135,0.150
442,-0.145,0.170
443,-0.145,0.185
444,-0.145,0.195
445,-0.145,0.210
446,-0.145,0.185
447,-0.155,0.190
448,-0.185,0.200
449,-0.210,0.195
450,-0.245,0.190
451,-0.270,0.205
452,-0.285,0.195
453,-0.275,0.200
454,-0.265,0.190
455,-0.245,0.190
456,-0.220,0.190
457,-0.205,0.200
458,-0.195,0.205
459,-0.225,0.225
460,-0.245,0.235
461,-0.240,0.230
462,-0.240,0.215
463,-0.245,0.195
464,-0.235,0.170
465,-0.205,0.155
466,-0.185,0.175
467,-0.190,0.180
468,-0.195,0.190
469,-0.205,0.215
470,-0.215,0.215
471,-0.225,0.215
472,-0.225,0.200
473,-0.220,0.190
474,-0.210,0.180
475,-0.195,0.180
476,-0.185,0.175
477,-0.175,0.180
478,-0.175,0.190
479,-0.190,0.205
480,-0.190,0.215
481,-0.190,0.245
482,-0.160,0.255
483,-0.130,0.260
484,-0.090,0.255
485,-0.045,0.215
486,-0.020,0.175
487,0.010,0.120
488,0.050,0.040
489,0.115,-0.075
490,0.210,-0.200
491,0.295,-0.320
492,0.340,-0.405
493,0.310,-0.455
494,0.190,-0.460
495,-0.010,-0.420
496,-0.220,-0.345
497,-0.390,-0.210
498,-0.480,-0.025
499,-0.520,0.160
500,-0.505,0.320
501,-0.480,0.425
502,-0.440,0.485
503,-0.420,0.515
504,-0.400,0.525
505,-0.405,0.545
506,-0.425,0.560
507,-0.450,0.560
508,-0.480,0.585
509,-0.500,0.605
510,-0.500,0.630
511,-0.485,0.640
512,-0.455,0.660
513,-0.405,0.685
514,-0.350,0.680
515,-0.335,0.705
516,-0.305,0.720
517,-0.325,0.740
518,-0.355,0.750
519,-0.395,0.750
520,-0.405,0.730
521,-0.410,0.680
522,-0.400,0.610
523,-0.375,0.545
524,-0.355,0.470
525,-0.355,0.400
526,-0.320,0.330
527,-0.295,0.290
528,-0.260,0.240
529,-0.220,0.210
530,-0.180,0.195
531,-0.180,0.170
532,-0.175,0.175
533,-0.185,0.165
534,-0.195,0.150
535,-0.220,0.145
536,-0.230,0.155
537,-0.225,0.140
538,-0.220,0.140
539,-0.210,0.155
540,-0.210,0.150
541,-0.205,0.150
542,-0.195,0.150
543,-0.190,0.145
544,-0.195,0.150
545,-0.180,0.140
546,-0.195,0.130
547,-0.205,0.130
548,-0.225,0.120
549,-0.220,0.120
550,-0.195,0.120
551,-0.185,0.110
552,-0.165,0.110
553,-0.170,0.120
554,-0.160,0.120
555,-0.180,0.125
556,-0.190,0.125
557,-0.195,0.115
558,-0.180,0.080
559,-0.150,0.055
560,-0.115,0.035
561,-0.100,0.040
562,-0.110,0.085
563,-0.155,0.110
564,-0.200,0.125
565,-0.215,0.145
566,-0.205,0.145
567,-0.190,0.125
568,-0.170,0.095
569,-0.140,0.085
570,-0.125,0.070
571,-0.135,0.055
572,-0.140,0.060
573,-0.145,0.055
574,-0.145,0.055
575,-0.130,0.055
576,-0.120,0.060
577,-0.125,0.050
578,-0.125,0.040
579,-0.110,0.025
580,-0.105,0.010
581,-0.095,-0.005
582,-0.095,-0.015
583,-0.090,-0.040
584,-0.080,-0.040
585,-0.085,-0.040
586,-0.080,-0.030
587,-0.095,-0.035
588,-0.075,-0.035
589,-0.050,-0.055
590,-0.030,-0.050
591,-0.010,-0.075
592,-0.005,-0.085
593,0.000,-0.090
594,-0.010,-0.095
595,-0.020,-0.085
596,-0.035,-0.105
597,-0.030,-0.095
598,-0.030,-0.105
599,0.005,-0.125
600,0.030,-0.120
601,0.050,-0.120
602,0.065,-0.125
603,0.060,-0.125
604,0.050,-0.110
605,0.020,-0.100
606,0.005,-0.090
607,-0.010,-0.100
608,-0.015,-0.090
609,-0.020,-0.090
610,0.000,-0.085
611,0.015,-0.050
612,0.035,-0.045
613,0.055,-0.040
614,0.065,-0.035
615,0.060,-0.025
616,0.040,0.000
617,0.010,0.005
618,-0.030,0.035
619,-0.040,0.030
620,-0.040,0.035
621,-0.035,0.050
622,-0.025,0.055
623,-0.020,0.085
624,-0.025,0.105
625,-0.055,0.125
626,-0.065,0.150
627,-0.095,0.145
628,-0.105,0.160
629,-0.115,0.155
630,-0.100,0.155
631,-0.105,0.140
632,-0.115,0.140
633,-0.135,0.150
634,-0.145,0.150
635,-0.160,0.165
636,-0.165,0.180
637,-0.180,0.180
638,-0.165,0.190
639,-0.150,0.190
640,-0.155,0.170
641,-0.150,0.155
642,-0.155,0.145
643,-0.175,0.140
644,-0.205,0.135
645,-0.215,0.135
646,-0.230,0.160
647,-0.225,0.155
648,-0.210,0.135
649,-0.190,0.135
650,-0.175,0.135
651,-0.170,0.110
652,-0.165,0.105
653,-0.170,0.110
654,-0.180,0.115
655,-0.180,0.105
656,-0.190,0.110
657,-0.205,0.105
658,-0.185,0.110
659,-0.170,0.115
660,-0.155,0.145
661,-0.155,0.145
662,-0.135,0.160
663,-0.135,0.150
664,-0.125,0.150
665,-0.105,0.130
666,-0.105,0.115
667,-0.110,0.105
668,-0.115,0.100
669,-0.125,0.100
670,-0.140,0.110
671,-0.145,0.120
672,-0.145,0.135
673,-0.145,0.135
674,-0.130,0.125
675,-0.120,0.130
676,-0.120,0.130
677,-0.120,0.115
678,-0.120,0.120
679,-0.130,0.110
680,-0.160,0.120
681,-0.175,0.140
682,-0.170,0.150
683,-0.155,0.175
684,-0.135,0.170
685,-0.090,0.165
686,-0.060,0.165
687,-0.060,0.175
688,-0.100,0.180
689,-0.120,0.180
690,-0.130,0.175
691,-0.150,0.175
692,-0.150,0.165
693,-0.150,0.170
694,-0.130,0.165
695,-0.125,0.170
696,-0.120,0.175
697,-0.115,0.185
698,-0.120,0.195
699,-0.130,0.195
700,-0.140,0.205
701,-0.155,0.190
702,-0.170,0.190
703,-0.155,0.180
704,-0.155,0.180
705,-0.145,0.175
706,-0.130,0.185
707,-0.125,0.185
708,-0.120,0.185
709,-0.130,0.185
710,-0.115,0.190
711,-0.110,0.185
712,-0.110,0.200
713,-0.100,0.175
714,-0.100,0.185
715,-0.110,0.180
716,-0.145,0.170
717,-0.170,0.175
718,-0.175,0.175
719,-0.165,0.190
720,-0.125,0.195
721,-0.115,0.185
722,-0.115,0.190
723,-0.135,0.195
724,-0.150,0.185
725,-0.150,0.185
726,-0.130,0.165
727,-0.115,0.160
728,-0.105,0.160
729,-0.100,0.190
730,-0.085,0.225
731,-0.075,0.240
732,-0.045,0.230
733,0.010,0.185
734,0.110,0.100
735,0.235,-0.020
736,0.365,-0.150
737,0.470,-0.255
738,0.495,-0.335
739,0.440,-0.375
740,0.260,-0.370
741,0.020,-0.320
742,-0.195,-0.205
743,-0.355,-0.070
744,-0.435,0.115
745,-0.440,0.265
746,-0.415,0.400
747,-0.390,0.470
748,-0.340,0.505
749,-0.305,0.485
750,-0.305,0.470
751,-0.320,0.455
752,-0.355,0.455
753,-0.395,0.480
754,-0.400,0.500
755,-0.380,0.515
756,-0.350,0.525
757,-0.300,0.540
758,-0.255,0.560
759,-0.255,0.595
760,-0.280,0.620
761,-0.325,0.635
762,-0.385,0.655
763,-0.410,0.655
764,-0.415,0.630
765,-0.395,0.610
766,-0.350,0.555
767,-0.300,0.500
768,-0.285,0.445
769,-0.265,0.400
770,-0.260,0.340
771,-0.255,0.290
772,-0.240,0.240
773,-0.215,0.170
774,-0.180,0.130
775,-0.150,0.090
776,-0.150,0.085
777,-0.155,0.075
778,-0.145,0.095
779,-0.165,0.120
780,-0.150,0.100
781,-0.135,0.115
782,-0.125,0.105
783,-0.105,0.095
784,-0.095,0.085
785,-0.100,0.070
786,-0.095,0.070
787,-0.105,0.055
788,-0.125,0.070
789,-0.145,0.085
790,-0.165,0.100
791,-0.155,0.095
792,-0.155,0.100
793,-0.140,0.085
794,-0.120,0.070
795,-0.125,0.075
796,-0.110,0.090
797,-0.135,0.080
798,-0.145,0.065
799,-0.150,0.075
800,-0.140,0.050
801,-0.125,0.045
802,-0.120,0.065
803,-0.130,0.070
804,-0.135,0.085
805,-0.140,0.090
806,-0.125,0.085
807,-0.125,0.080
808,-0.100,0.060
809,-0.085,0.055
810,-0.085,0.040
811,-0.110,0.030
812,-0.105,0.035
813,-0.115,0.015
814,-0.110,0.020
815,-0.085,0.030
816,-0.055,0.020
817,-0.045,0.030
818,-0.045,0.020
819,-0.030,0.005
820,-0.020,-0.010
821,-0.020,-0.015
822,-0.025,-0.020
823,-0.010,-0.040
824,-0.010,-0.040
825,-0.010,-0.055
826,0.005,-0.065
827,0.010,-0.060
828,0.030,-0.070
829,0.055,-0.060
830,0.080,-0.075
831,0.100,-0.090
832,0.105,-0.110
833,0.120,-0.120
834,0.125,-0.130
835,0.100,-0.130
836,0.075,-0.125
837,0.055,-0.110
838,0.060,-0.105
839,0.070,-0.105
840,0.095,-0.120
841,0.130,-0.125
842,0.135,-0.125
843,0.130,-0.120
844,0.125,-0.120
845,0.120,-0.115
846,0.130,-0.110
847,0.125,-0.115
848,0.125,-0.115
849,0.120,-0.095
850,0.100,-0.065
851,0.085,-0.050
852,0.060,-0.010
853,0.045,0.005
854,0.025,0.035
855,0.035,0.050
856,0.030,0.065
857,0.030,0.055
858,0.015,0.055
859,-0.005,0.060
860,-0.025,0.060
861,-0.030,0.075
862,-0.030,0.090
863,-0.060,0.130
864,-0.100,0.170
865,-0.125,0.180
866,-0.120,0.185
867,-0.105,0.180
868,-0.090,0.160
869,-0.090,0.160
870,-0.100,0.150
871,-0.130,0.150
872,-0.145,0.180
873,-0.155,0.170
874,-0.155,0.175
875,-0.160,0.180
876,-0.145,0.175
877,-0.135,0.180
878,-0.135,0.185
879,-0.130,0.185
880,-0.135,0.180
881,-0.145,0.185
882,-0.155,0.175
883,-0.170,0.165
884,-0.185,0.160
885,-0.195,0.170
886,-0.185,0.165
887,-0.185,0.170
888,-0.170,0.170
889,-0.165,0.185
890,-0.155,0.195
891,-0.145,0.180
892,-0.125,0.185
893,-0.130,0.165
894,-0.145,0.160
895,-0.160,0.150
896,-0.165,0.165
897,-0.170,0.165
898,-0.160,0.175
899,-0.160,0.180
900,-0.150,0.185
901,-0.135,0.175
902,-0.115,0.170
903,-0.130,0.160
904,-0.135,0.170
905,-0.180,0.175
906,-0.190,0.175
907,-0.200,0.175
908,-0.205,0.175
909,-0.195,0.165
910,-0.195,0.155
911,-0.170,0.150
912,-0.170,0.120
913,-0.165,0.115
914,-0.135,0.095
915,-0.135,0.095
916,-0.120,0.085
917,-0.115,0.100
918,-0.110,0.085
919,-0.120,0.080
920,-0.145,0.080
921,-0.165,0.095
922,-0.195,0.110
923,-0.210,0.135
924,-0.230,0.155
925,-0.215,0.170
926,-0.210,0.180
927,-0.180,0.170
928,-0.160,0.165
929,-0.130,0.135
930,-0.100,0.115
931,-0.090,0.110
932,-0.110,0.105
933,-0.110,0.115
934,-0.125,0.125
935,-0.130,0.120
936,-0.120,0.125
937,-0.115,0.125
938,-0.115,0.120
939,-0.115,0.130
940,-0.135,0.130
941,-0.150,0.140
942,-0.170,0.130
943,-0.205,0.140
944,-0.210,0.130
945,-0.215,0.125
946,-0.225,0.130
947,-0.225,0.150
948,-0.225,0.155
949,-0.210,0.170
950,-0.195,0.165
951,-0.180,0.170
952,-0.155,0.165
953,-0.160,0.165
954,-0.155,0.180
955,-0.160,0.175
956,-0.180,0.165
957,-0.180,0.180
958,-0.165,0.180
959,-0.155,0.185
960,-0.145,0.180
961,-0.135,0.185
962,-0.120,0.200
963,-0.120,0.195
964,-0.125,0.185
965,-0.130,0.180
966,-0.140,0.170
967,-0.130,0.155
968,-0.125,0.150
969,-0.120,0.145
970,-0.125,0.155
971,-0.140,0.170
972,-0.150,0.205
973,-0.160,0.205
974,-0.135,0.200
975,-0.125,0.185
976,-0.115,0.175
977,-0.145,0.180
978,-0.180,0.190
979,-0.185,0.190
980,-0.185,0.175
981,-0.170,0.180
982,-0.155,0.175
983,-0.155,0.190
984,-0.140,0.200
985,-0.125,0.205
986,-0.135,0.195
987,-0.130,0.190
988,-0.135,0.190
989,-0.150,0.200
990,-0.150,0.195
991,-0.145,0.205
992,-0.125,0.220
993,-0.095,0.220
994,-0.050,0.230
995,-0.015,0.240
996,0.030,0.230
997,0.115,0.205
998,0.195,0.130
999,0.395,-0.080
1000,0.485,-0.180
1001,0.550,-0.270
1002,0.540,-0.340
1003,0.440,-0.370
1004,0.235,-0.360
1005,-0.030,-0.315
1006,-0.290,-0.190
1007,-0.465,-0.045
1008,-0.555,0.140
1009,-0.580,0.280
1010,-0.545,0.405
1011,-0.495,0.480
1012,-0.440,0.510
1013,-0.390,0.495
1014,-0.350,0.490
1015,-0.330,0.460
1016,-0.330,0.470
1017,-0.360,0.485
1018,-0.410,0.530
1019,-0.455,0.575
1020,-0.470,0.615
1021,-0.465,0.645
1022,-0.430,0.640
1023,-0.390,0.650
1024,-0.345,0.660
1025,-0.320,0.665
1026,-0.330,0.655
1027,-0.340,0.665
1028,-0.355,0.670
1029,-0.370,0.650
1030,-0.365,0.630
1031,-0.335,0.595
1032,-0.320,0.550
1033,-0.285,0.490
1034,-0.260,0.440
1035,-0.260,0.385
1036,-0.265,0.340
1037,-0.270,0.295
1038,-0.280,0.260
1039,-0.280,0.215
1040,-0.265,0.180
1041,-0.230,0.155
1042,-0.200,0.140
1043,-0.170,0.120
1044,-0.140,0.130
1045,-0.125,0.135
1046,-0.115,0.125
1047,-0.095,0.105
1048,-0.070,0.085
1049,-0.050,0.060
1050,-0.070,0.055
1051,-0.105,0.080
1052,-0.165,0.110
1053,-0.240,0.155
1054,-0.290,0.175
1055,-0.290,0.175
1056,-0.260,0.165
1057,-0.210,0.145
1058,-0.160,0.120
1059,-0.130,0.105
1060,-0.120,0.085
1061,-0.125,0.090
1062,-0.115,0.085
1063,-0.125,0.080
1064,-0.125,0.090
1065,-0.120,0.065
1066,-0.110,0.070
1067,-0.120,0.070
1068,-0.130,0.100
1069,-0.135,0.110
1070,-0.140,0.105
1071,-0.165,0.085
1072,-0.145,0.080
1073,-0.145,0.055
1074,-0.115,0.040
1075,-0.115,0.040
1076,-0.110,0.035
1077,-0.105,0.050
1078,-0.105,0.050
1079,-0.100,0.065
1080,-0.095,0.070
1081,-0.110,0.065
1082,-0.125,0.060
1083,-0.135,0.050
1084,-0.125,0.035
1085,-0.110,0.010
1086,-0.095,0.020
1087,-0.090,-0.005
1088,-0.065,-0.010
1089,-0.050,-0.020
1090,-0.040,-0.035
1091,-0.025,-0.035
1092,-0.010,-0.040
1093,0.025,-0.035
1094,0.030,-0.060
1095,0.050,-0.065
1096,0.070,-0.075
1097,0.065,-0.080
1098,0.050,-0.080
1099,0.055,-0.095
1100,0.055,-0.100
1101,0.050,-0.100
1102,0.045,-0.075
1103,0.050,-0.080
1104,0.060,-0.075
1105,0.075,-0.070
1106,0.085,-0.080
1107,0.085,-0.095
1108,0.110,-0.115
1109,0.085,-0.100
1110,0.080,-0.105
1111,0.070,-0.105
1112,0.070,-0.095
1113,0.085,-0.090
1114,0.085,-0.065
1115,0.085,-0.035
1116,0.070,-0.015
1117,0.070,-0.005
1118,0.045,0.000
1119,0.020,0.020
1120,0.010,0.015
1121,0.000,0.010
1122,-0.005,0.030
1123,-0.005,0.045
1124,-0.045,0.055
1125,-0.080,0.075
1126,-0.100,0.100
1127,-0.110,0.120
1128,-0.115,0.135
1129,-0.080,0.140
1130,-0.065,0.130
1131,-0.050,0.130
1132,-0.040,0.135
1133,-0.060,0.140
1134,-0.090,0.155
1135,-0.150,0.175
1136,-0.195,0.195
1137,-0.215,0.210
1138,-0.225,0.205
1139,-0.215,0.205
1140,-0.190,0.195
1141,-0.150,0.170
1142,-0.130,0.160
1143,-0.120,0.155
1144,-0.125,0.155
1145,-0.140,0.160
1146,-0.150,0.145
1147,-0.170,0.165
1148,-0.185,0.175
1149,-0.190,0.160
1150,-0.180,0.180
1151,-0.190,0.185
1152,-0.195,0.200
1153,-0.195,0.215
1154,-0.210,0.215
1155,-0.205,0.200
1156,-0.190,0.195
1157,-0.170,0.160
1158,-0.160,0.155
1159,-0.155,0.145
1160,-0.150,0.140
1161,-0.170,0.155
1162,-0.195,0.170
1163,-0.200,0.200
1164,-0.220,0.210
1165,-0.205,0.215
1166,-0.190,0.205
1167,-0.160,0.175
1168,-0.125,0.155
1169,-0.100,0.145
1170,-0.085,0.140
1171,-0.095,0.150
1172,-0.125,0.165
1173,-0.155,0.185
1174,-0.165,0.185
1175,-0.165,0.180
1176,-0.175,0.205
1177,-0.150,0.185
1178,-0.140,0.175
1179,-0.130,0.165
1180,-0.105,0.150
1181,-0.120,0.150
1182,-0.120,0.155
1183,-0.145,0.160
1184,-0.160,0.165
1185,-0.185,0.180
1186,-0.200,0.180
1187,-0.185,0.195
1188,-0.190,0.200
1189,-0.190,0.200
1190,-0.180,0.190
1191,-0.160,0.180
1192,-0.135,0.155
1193,-0.140,0.155
1194,-0.130,0.145
1195,-0.145,0.155
1196,-0.170,0.165
1197,-0.210,0.170
1198,-0.220,0.180
1199,-0.190,0.195
1200,-0.175,0.185
1201,-0.155,0.175
1202,-0.145,0.165
1203,-0.155,0.180
1204,-0.165,0.170
1205,-0.160,0.175
1206,-0.170,0.160
1207,-0.175,0.165
1208,-0.165,0.145
1209,-0.150,0.145
1210,-0.145,0.155
1211,-0.155,0.160
1212,-0.170,0.175
1213,-0.200,0.200
1214,-0.220,0.200
1215,-0.250,0.205
1216,-0.250,0.205
1217,-0.260,0.180
1218,-0.250,0.175
1219,-0.230,0.165
1220,-0.205,0.150
1221,-0.180,0.150
1222,-0.155,0.150
1223,-0.125,0.130
1224,-0.100,0.135
1225,-0.095,0.140
1226,-0.110,0.155
1227,-0.165,0.175
1228,-0.215,0.185
1229,-0.250,0.195
1230,-0.270,0.195
1231,-0.275,0.180
1232,-0.250,0.190
1233,-0.235,0.170
1234,-0.205,0.170
1235,-0.190,0.160
1236,-0.185,0.160
1237,-0.185,0.175
1238,-0.185,0.170
1239,-0.195,0.170
1240,-0.205,0.165
1241,-0.200,0.150
1242,-0.185,0.135
1243,-0.180,0.125
