'sample interval','MLII','V1'
473,0.230,-0.805
474,0.200,-0.815
475,0.135,-0.830
476,0.080,-0.825
477,-0.020,-0.820
478,-0.075,-0.785
479,-0.095,-0.740
480,-0.075,-0.725
481,-0.040,-0.710
482,0.045,-0.665
483,0.155,-0.630
484,0.285,-0.590
485,0.380,-0.570
486,0.460,-0.560
487,0.500,-0.550
488,0.500,-0.530
489,0.485,-0.480
490,0.425,-0.415
491,0.335,-0.380
492,0.245,-0.320
493,0.160,-0.300
494,0.085,-0.220
495,0.025,-0.160
496,-0.040,-0.095
497,-0.125,-0.045
498,-0.205,0.010
499,-0.290,0.040
500,-0.360,0.090
501,-0.420,0.135
502,-0.435,0.160
503,-0.455,0.170
504,-0.470,0.175
505,-0.470,0.180
506,-0.440,0.195
507,-0.405,0.225
508,-0.370,0.235
509,-0.355,0.235
510,-0.350,0.230
511,-0.355,0.220
512,-0.360,0.240
513,-0.350,0.255
514,-0.320,0.265
515,-0.335,0.280
516,-0.335,0.265
517,-0.360,0.275
518,-0.345,0.280
519,-0.330,0.280
520,-0.325,0.295
521,-0.330,0.285
522,-0.335,0.260
523,-0.335,0.260
524,-0.340,0.255
525,-0.335,0.285
526,-0.330,0.295
527,-0.320,0.295
528,-0.310,0.285
529,-0.340,0.285
530,-0.335,0.290
531,-0.320,0.310
532,-0.305,0.320
533,-0.295,0.325
534,-0.310,0.325
535,-0.325,0.320
536,-0.310,0.320
537,-0.310,0.345
538,-0.290,0.355
539,-0.280,0.360
540,-0.280,0.340
541,-0.285,0.345
542,-0.290,0.360
543,-0.275,0.375
544,-0.265,0.400
545,-0.250,0.380
546,-0.250,0.375
547,-0.250,0.360
548,-0.255,0.385
549,-0.220,0.405
550,-0.200,0.420
551,-0.180,0.425
552,-0.195,0.410
553,-0.190,0.400
554,-0.210,0.405
555,-0.180,0.430
556,-0.155,0.440
557,-0.125,0.445
558,-0.140,0.430
559,-0.125,0.410
560,-0.120,0.420
561,-0.105,0.435
562,-0.085,0.430
563,-0.075,0.410
564,-0.075,0.380
565,-0.075,0.345
566,-0.070,0.330
567,-0.045,0.335
568,-0.040,0.335
569,-0.030,0.315
570,-0.010,0.300
571,-0.015,0.275
572,0.005,0.255
573,0.030,0.265
574,0.060,0.230
575,0.060,0.210
576,0.065,0.185
577,0.060,0.150
578,0.065,0.145
579,0.095,0.145
580,0.125,0.145
581,0.115,0.130
582,0.130,0.105
583,0.130,0.095
584,0.110,0.085
585,0.120,0.100
586,0.115,0.090
587,0.105,0.100
588,0.085,0.075
589,0.045,0.070
590,0.030,0.080
591,0.010,0.080
592,0.010,0.085
593,-0.005,0.075
594,-0.025,0.065
595,-0.075,0.055
596,-0.090,0.075
597,-0.105,0.075
598,-0.115,0.075
599,-0.115,0.075
600,-0.150,0.070
601,-0.150,0.055
602,-0.175,0.060
603,-0.180,0.075
604,-0.175,0.095
605,-0.180,0.085
606,-0.190,0.070
607,-0.210,0.070
608,-0.215,0.070
609,-0.195,0.075
610,-0.185,0.080
611,-0.180,0.075
612,-0.195,0.060
613,-0.215,0.070
614,-0.230,0.070
615,-0.220,0.090
616,-0.210,0.085
617,-0.210,0.060
618,-0.225,0.045
619,-0.215,0.035
620,-0.230,0.065
621,-0.220,0.070
622,-0.205,0.090
623,-0.190,0.075
624,-0.200,0.065
625,-0.195,0.060
626,-0.200,0.075
627,-0.205,0.080
628,-0.185,0.085
629,-0.195,0.085
630,-0.195,0.070
631,-0.205,0.050
632,-0.210,0.070
633,-0.205,0.085
634,-0.185,0.105
635,-0.170,0.100
636,-0.190,0.095
637,-0.205,0.075
638,-0.195,0.080
639,-0.180,0.095
640,-0.175,0.105
641,-0.170,0.100
642,-0.190,0.090
643,-0.195,0.080
644,-0.215,0.070
645,-0.190,0.090
646,-0.185,0.090
647,-0.190,0.090
648,-0.195,0.080
649,-0.195,0.080
650,-0.195,0.075
651,-0.200,0.095
652,-0.180,0.100
653,-0.170,0.100
654,-0.185,0.085
655,-0.210,0.075
656,-0.200,0.080
657,-0.200,0.115
658,-0.170,0.120
659,-0.165,0.120
660,-0.200,0.095
661,-0.210,0.075
662,-0.210,0.080
663,-0.195,0.090
664,-0.170,0.100
665,-0.180,0.105
666,-0.190,0.070
667,-0.200,0.065
668,-0.215,0.070
669,-0.205,0.090
670,-0.195,0.090
671,-0.185,0.090
672,-0.200,0.070
673,-0.210,0.060
674,-0.210,0.065
675,-0.205,0.080
676,-0.200,0.095
677,-0.195,0.090
678,-0.205,0.065
679,-0.220,0.080
680,-0.215,0.075
681,-0.205,0.090
682,-0.210,0.100
683,-0.185,0.095
684,-0.195,0.080
685,-0.210,0.070
686,-0.215,0.065
687,-0.210,0.090
688,-0.195,0.105
689,-0.190,0.105
690,-0.215,0.105
691,-0.210,0.110
692,-0.215,0.105
693,-0.190,0.130
694,-0.180,0.140
695,-0.165,0.125
696,-0.170,0.125
697,-0.190,0.110
698,-0.180,0.115
699,-0.170,0.135
700,-0.160,0.140
701,-0.145,0.130
702,-0.150,0.115
703,-0.150,0.095
704,-0.145,0.090
705,-0.155,0.095
706,-0.120,0.105
707,-0.115,0.095
708,-0.105,0.065
709,-0.105,0.045
710,-0.115,0.050
711,-0.105,0.045
712,-0.110,0.070
713,-0.095,0.055
714,-0.110,0.045
715,-0.125,0.030
716,-0.130,0.030
717,-0.145,0.035
718,-0.135,0.040
719,-0.130,0.030
720,-0.145,0.005
721,-0.160,0.000
722,-0.165,0.005
723,-0.165,0.035
724,-0.150,0.035
725,-0.155,0.035
726,-0.165,0.035
727,-0.175,0.015
728,-0.195,0.030
729,-0.195,0.025
730,-0.180,0.045
731,-0.185,0.045
732,-0.200,0.050
733,-0.195,0.050
734,-0.210,0.070
735,-0.205,0.090
736,-0.205,0.095
737,-0.220,0.095
738,-0.225,0.085
739,-0.215,0.065
740,-0.240,0.050
741,-0.225,0.050
742,-0.210,0.075
743,-0.220,0.080
744,-0.240,0.070
745,-0.250,0.060
746,-0.245,0.060
747,-0.225,0.080
748,-0.225,0.090
749,-0.220,0.080
750,-0.230,0.070
751,-0.250,0.065
752,-0.250,0.065
753,-0.245,0.075
754,-0.235,0.090
755,-0.215,0.080
756,-0.220,0.070
757,-0.240,0.065
758,-0.245,0.065
759,-0.230,0.080
760,-0.230,0.105
761,-0.215,0.085
762,-0.225,0.070
763,-0.225,0.065
764,-0.240,0.065
765,-0.225,0.070
766,-0.205,0.085
767,-0.220,0.080
768,-0.220,0.055
769,-0.220,0.065
770,-0.230,0.060
771,-0.215,0.070
772,-0.200,0.080
773,-0.190,0.080
774,-0.205,0.070
775,-0.210,0.065
776,-0.205,0.065
777,-0.185,0.050
778,-0.150,-0.010
779,-0.140,-0.135
780,-0.125,-0.270
781,-0.125,-0.390
782,-0.070,-0.495
783,-0.005,-0.595
784,0.050,-0.685
785,0.130,-0.785
786,0.175,-0.840
787,0.220,-0.870
788,0.230,-0.855
789,0.220,-0.845
790,0.185,-0.845
791,0.120,-0.870
792,0.015,-0.865
793,-0.050,-0.825
794,-0.050,-0.775
795,0.015,-0.735
796,0.120,-0.705
797,0.240,-0.675
798,0.380,-0.675
799,0.490,-0.655
800,0.590,-0.640
801,0.685,-0.600
802,0.745,-0.560
803,0.750,-0.540
804,0.680,-0.515
805,0.565,-0.470
806,0.455,-0.425
807,0.375,-0.340
808,0.290,-0.295
809,0.210,-0.250
810,0.120,-0.220
811,0.005,-0.180
812,-0.110,-0.100
813,-0.200,-0.030
814,-0.275,0.040
815,-0.350,0.070
816,-0.420,0.110
817,-0.455,0.130
818,-0.480,0.170
819,-0.475,0.210
820,-0.435,0.225
821,-0.400,0.225
822,-0.370,0.220
823,-0.340,0.205
824,-0.325,0.205
825,-0.305,0.240
826,-0.270,0.265
827,-0.260,0.260
828,-0.255,0.260
829,-0.260,0.245
830,-0.280,0.245
831,-0.255,0.255
832,-0.250,0.275
833,-0.245,0.270
834,-0.240,0.260
835,-0.250,0.260
836,-0.250,0.275
837,-0.240,0.285
838,-0.225,0.300
839,-0.215,0.305
840,-0.235,0.295
841,-0.240,0.290
842,-0.245,0.305
843,-0.235,0.305
844,-0.215,0.335
845,-0.210,0.340
846,-0.220,0.315
847,-0.235,0.325
848,-0.230,0.330
849,-0.225,0.335
850,-0.215,0.355
851,-0.195,0.355
852,-0.185,0.355
853,-0.200,0.345
854,-0.190,0.365
855,-0.190,0.365
856,-0.170,0.375
857,-0.165,0.365
858,-0.165,0.375
859,-0.175,0.355
860,-0.180,0.380
861,-0.165,0.390
862,-0.140,0.410
863,-0.125,0.395
864,-0.130,0.380
865,-0.135,0.370
866,-0.120,0.385
867,-0.110,0.400
868,-0.095,0.430
869,-0.080,0.430
870,-0.075,0.415
871,-0.085,0.410
872,-0.070,0.415
873,-0.055,0.425
874,-0.040,0.445
875,-0.030,0.435
876,-0.015,0.415
877,-0.025,0.400
878,-0.025,0.410
879,0.000,0.410
880,0.020,0.425
881,0.045,0.400
882,0.045,0.390
883,0.035,0.370
884,0.035,0.355
885,0.070,0.355
886,0.085,0.360
887,0.100,0.335
888,0.115,0.300
889,0.110,0.275
890,0.110,0.255
891,0.120,0.245
892,0.150,0.235
893,0.160,0.205
894,0.170,0.185
895,0.170,0.160
896,0.175,0.155
897,0.190,0.135
898,0.190,0.135
899,0.210,0.105
900,0.225,0.080
901,0.200,0.065
902,0.195,0.060
903,0.195,0.075
904,0.205,0.090
905,0.190,0.085
906,0.170,0.075
907,0.125,0.070
908,0.110,0.070
909,0.095,0.085
910,0.080,0.100
911,0.080,0.080
912,0.045,0.065
913,0.015,0.065
914,-0.015,0.065
915,-0.035,0.075
916,-0.035,0.085
917,-0.040,0.075
918,-0.080,0.070
919,-0.095,0.070
920,-0.095,0.070
921,-0.090,0.095
922,-0.100,0.090
923,-0.095,0.080
924,-0.100,0.065
925,-0.130,0.045
926,-0.130,0.050
927,-0.125,0.065
928,-0.125,0.075
929,-0.125,0.070
930,-0.135,0.055
931,-0.145,0.055
932,-0.155,0.060
933,-0.150,0.085
934,-0.140,0.090
935,-0.130,0.080
936,-0.145,0.075
937,-0.150,0.070
938,-0.145,0.085
939,-0.155,0.085
940,-0.145,0.095
941,-0.120,0.100
942,-0.145,0.075
943,-0.155,0.080
944,-0.165,0.080
945,-0.150,0.085
946,-0.130,0.105
947,-0.130,0.100
948,-0.140,0.085
949,-0.150,0.085
950,-0.145,0.080
951,-0.145,0.090
952,-0.145,0.110
953,-0.125,0.090
954,-0.140,0.085
955,-0.150,0.085
956,-0.165,0.070
957,-0.155,0.100
958,-0.145,0.110
959,-0.155,0.105
960,-0.150,0.095
961,-0.165,0.095
962,-0.170,0.100
963,-0.160,0.120
964,-0.150,0.125
965,-0.150,0.115
966,-0.155,0.120
967,-0.170,0.115
968,-0.195,0.105
969,-0.180,0.095
970,-0.155,0.095
971,-0.150,0.110
972,-0.160,0.115
973,-0.175,0.100
974,-0.175,0.090
975,-0.165,0.085
976,-0.140,0.080
977,-0.140,0.070
978,-0.145,0.060
979,-0.170,0.055
980,-0.180,0.070
981,-0.170,0.095
982,-0.150,0.105
983,-0.150,0.100
984,-0.155,0.085
985,-0.165,0.060
986,-0.175,0.065
987,-0.175,0.070
988,-0.155,0.075
989,-0.145,0.065
990,-0.155,0.050
991,-0.170,0.050
992,-0.180,0.065
993,-0.160,0.070
994,-0.150,0.080
995,-0.155,0.080
996,-0.165,0.075
997,-0.170,0.075
998,-0.185,0.080
999,-0.180,0.090
1000,-0.170,0.075
1001,-0.170,0.065
1002,-0.175,0.045
1003,-0.180,0.065
1004,-0.185,0.080
1005,-0.160,0.095
1006,-0.170,0.100
1007,-0.180,0.090
1008,-0.180,0.085
1009,-0.205,0.095
1010,-0.175,0.110
1011,-0.160,0.115
1012,-0.160,0.105
1013,-0.160,0.075
1014,-0.165,0.070
1015,-0.170,0.075
1016,-0.150,0.080
1017,-0.120,0.110
1018,-0.115,0.110
1019,-0.120,0.100
1020,-0.140,0.080
1021,-0.145,0.080
1022,-0.135,0.090
1023,-0.110,0.085
1024,-0.100,0.075
1025,-0.105,0.055
1026,-0.120,0.045
1027,-0.115,0.040
1028,-0.105,0.060
1029,-0.090,0.060
1030,-0.085,0.045
1031,-0.100,0.020
1032,-0.120,0.005
1033,-0.130,0.005
1034,-0.125,0.015
1035,-0.115,0.030
1036,-0.120,0.020
1037,-0.130,0.010
1038,-0.150,-0.005
1039,-0.155,0.000
1040,-0.160,0.010
1041,-0.150,0.020
1042,-0.155,0.005
1043,-0.155,0.000
1044,-0.175,-0.005
1045,-0.200,-0.010
1046,-0.205,0.005
1047,-0.180,0.015
1048,-0.175,0.005
1049,-0.200,0.015
1050,-0.210,0.020
1051,-0.225,0.030
1052,-0.200,0.055
1053,-0.190,0.060
1054,-0.190,0.065
1055,-0.220,0.045
1056,-0.245,0.045
1057,-0.265,0.050
1058,-0.255,0.060
1059,-0.230,0.065
1060,-0.225,0.060
1061,-0.220,0.055
1062,-0.245,0.040
1063,-0.255,0.050
1064,-0.245,0.070
1065,-0.240,0.075
1066,-0.230,0.070
1067,-0.245,0.055
1068,-0.265,0.050
1069,-0.275,0.060
1070,-0.265,0.065
1071,-0.250,0.080
1072,-0.250,0.070
1073,-0.250,0.060
1074,-0.270,0.055
1075,-0.275,0.065
1076,-0.255,0.075
1077,-0.255,0.085
1078,-0.260,0.075
1079,-0.255,0.060
1080,-0.275,0.055
1081,-0.285,0.055
1082,-0.260,0.055
1083,-0.275,0.070
1084,-0.275,0.065
1085,-0.265,0.045
1086,-0.280,0.030
1087,-0.285,0.040
1088,-0.275,0.065
1089,-0.260,0.070
1090,-0.260,0.055
1091,-0.255,0.050
1092,-0.265,0.035
1093,-0.270,0.045
1094,-0.260,0.040
1095,-0.250,0.060
1096,-0.240,0.055
1097,-0.255,0.065
1098,-0.265,0.045
1099,-0.260,0.025
1100,-0.235,-0.010
1101,-0.210,-0.065
1102,-0.180,-0.160
1103,-0.165,-0.280
1104,-0.150,-0.400
1105,-0.115,-0.510
1106,-0.060,-0.610
1107,0.015,-0.705
1108,0.090,-0.810
1109,0.135,-0.865
1110,0.145,-0.905
1111,0.150,-0.920
1112,0.145,-0.900
1113,0.115,-0.890
1114,0.050,-0.910
1115,-0.050,-0.920
1116,-0.125,-0.895
1117,-0.165,-0.870
1118,-0.120,-0.810
1119,-0.030,-0.765
1120,0.080,-0.740
1121,0.210,-0.720
1122,0.300,-0.695
1123,0.410,-0.680
1124,0.525,-0.655
1125,0.630,-0.610
1126,0.690,-0.605
1127,0.670,-0.580
1128,0.600,-0.555
1129,0.485,-0.495
1130,0.390,-0.425
1131,0.310,-0.365
1132,0.215,-0.320
1133,0.120,-0.275
1134,0.005,-0.240
1135,-0.100,-0.180
1136,-0.200,-0.115
1137,-0.290,-0.060
1138,-0.375,-0.005
1139,-0.460,0.040
1140,-0.505,0.075
1141,-0.545,0.110
1142,-0.555,0.165
1143,-0.520,0.185
1144,-0.505,0.190
1145,-0.470,0.185
1146,-0.455,0.185
1147,-0.440,0.190
1148,-0.410,0.225
1149,-0.365,0.225
1150,-0.345,0.230
1151,-0.340,0.220
1152,-0.345,0.215
1153,-0.355,0.235
1154,-0.355,0.250
1155,-0.340,0.275
1156,-0.320,0.265
1157,-0.325,0.245
1158,-0.350,0.245
1159,-0.340,0.250
1160,-0.335,0.265
1161,-0.325,0.280
1162,-0.320,0.265
1163,-0.320,0.270
1164,-0.325,0.260
1165,-0.335,0.270
1166,-0.330,0.285
1167,-0.315,0.305
1168,-0.305,0.285
1169,-0.305,0.285
1170,-0.330,0.275
1171,-0.320,0.290
1172,-0.310,0.305
1173,-0.310,0.315
1174,-0.305,0.325
1175,-0.295,0.305
1176,-0.300,0.300
1177,-0.310,0.315
1178,-0.305,0.320
1179,-0.290,0.345
1180,-0.280,0.345
1181,-0.270,0.330
1182,-0.280,0.325
1183,-0.280,0.345
1184,-0.275,0.350
1185,-0.255,0.365
1186,-0.235,0.365
1187,-0.250,0.370
1188,-0.265,0.360
1189,-0.260,0.365
1190,-0.235,0.380
1191,-0.220,0.405
1192,-0.215,0.400
1193,-0.200,0.380
1194,-0.200,0.365
1195,-0.195,0.385
1196,-0.185,0.385
1197,-0.170,0.400
1198,-0.150,0.395
1199,-0.145,0.395
1200,-0.140,0.380
1201,-0.130,0.375
1202,-0.130,0.390
1203,-0.100,0.395
1204,-0.080,0.385
1205,-0.075,0.370
1206,-0.080,0.350
1207,-0.065,0.340
1208,-0.040,0.340
1209,-0.030,0.340
1210,-0.015,0.315
1211,-0.015,0.285
1212,-0.015,0.265
1213,0.000,0.250
1214,0.025,0.240
1215,0.035,0.225
1216,0.035,0.195
1217,0.040,0.175
1218,0.035,0.135
1219,0.045,0.130
1220,0.055,0.135
1221,0.080,0.125
1222,0.100,0.105
1223,0.095,0.080
1224,0.085,0.060
1225,0.080,0.060
1226,0.070,0.065
1227,0.075,0.080
1228,0.075,0.080
1229,0.045,0.050
1230,0.015,0.045
1231,-0.025,0.050
1232,-0.030,0.070
1233,-0.040,0.080
1234,-0.050,0.060
1235,-0.085,0.050
1236,-0.110,0.055
1237,-0.135,0.045
1238,-0.150,0.045
1239,-0.160,0.055
1240,-0.165,0.050
1241,-0.180,0.040
1242,-0.210,0.040
1243,-0.215,0.045
1244,-0.210,0.045
1245,-0.210,0.065
1246,-0.210,0.055
