-8,37091144528939
-11,5458773086874
-14,7210782623171
-14,7221990966729
-10,4911371095883
-9,43464070481553
-12,6108193208379
-13,6710369952925
-16,8477217324857
-15,7922368317108
-12,6207966885863
-12,6239346261449
-15,8016514256011
-16,8634153252554
-18,9835456550180
-16,8715098997116
-12,6435202009277
-11,5901076226247
-11,5950578159225
-17,9489010879782
-17,9543579981781
-17,9600645307820
-14,7916983909752
-11,6235755079366
-12,6881178681580
-13,7528956149525
-16,9341171185527
-17,9993517754816
-13,7742750445277
-12,7237327833837
-13,7896125805739
-14,8556952254500
-20,1543997448656
-16,9884418686346
-13,8226656379430
-11,7151697036725
-15,9564780977521
-17,0236244332904
-19,1490256122099
-18,1002467252301
-13,8772782573962
-14,9449618258048
-17,0708615135860
-16,0225410759312
-19,2067347127864
-18,1585798023491
-17,1104906100246
-12,8881360567162
-11,8401426596393
-16,0827109019023
-17,1509766367134
-16,1030333291464
-13,9969741601615
-10,8327855987437
-12,9590924421571
-12,9691355854411
-17,2115392983780
-12,9890117933143
-11,9407090048476
-8,77608368994873
-10,9018655724634
-14,0856133794344
-15,1529920499185
-13,0458791754683
-9,88047144073418
-7,77296533019980
-8,83955713552052
-9,90591079549275
-12,0301158050792
-12,0378357551040
-7,81284050750040
-6,76185767114781
-7,82676324039749
-8,89132663760084
-11,0136364552384
-8,90314256268326
-6,79225261695634
-2,56473556867293
-3,62731817295182
-11,0380884955085
-8,92543158629770
-7,87039326152686
-7,87295494001744
-4,70067225296735
-3,64405868823971
-7,87741483079149
-11,0520833371310
-7,87751327925323
-7,87664378910011
-4,70081749621296
-4,69865424120177
-9,98634814890249
-13,1571354700135
-8,92046535868851
-5,74117065014254
-3,61923276638682
-5,72895249384781
-5,72167279057371
-11,0041203323083
-6,76278678276886
-4,63682474360981
-6,74242902467204
-5,67283665308401
-7,77666841925476
-8,82148091550849
-6,69104374705396
-4,55965884145096
-0,311096122584750
-3,46829645549715
-5,56639151733375
-8,72157751053097
-4,46898650162229
-3,38966656780161
-1,25117593364765
-3,34403095007068
-5,43579029984058
-11,7588643754046
-4,32542871579749
-0,0651714236525294
3,13813493498083
2,11018535219167
5,31584530621265
3,23217061569126
4,32402617083262
10,7076379553656
13,9181673050490
15,0137331367058
19,2848797734686
19,3248740016879
25,7147916352974
39,5127502380152
52,2539091165802
57,5896400825833
57,6361660469554
53,4516031121555
57,7332377679232
58,8419081463542
55,7195163213737
46,2498575345296
39,9558973913554
35,7795367525175
31,6045696300103
30,6053217830278
29,6074799445663
20,1461982501500
11,7444397701496
0,169783500471095
-1,88048907030298
-6,04554487133765
-4,91863548009169
-9,08082229839502
-17,4739964180808
-17,4008786243266
-16,2682124036957
-14,0759966762012
-10,8242308325553
-13,9196597712291
-15,9555387974231
-14,8156558616953
-13,6743315619651
-11,4734612438553
-7,15494073628827
-8,12551782086984
-6,97845069618722
-9,00427524972704
-9,97056995527080
-6,70302020847291
-4,49216336174939
-3,33800508904099
-6,41487085379557
-14,7808737412979
-11,5063179558356
9,75742747549447
47,9522480040695
95,6713899942308
139,159460724481
174,184024891322
189,105901674917
172,285909775352
117,375399582121
50,8270204472159
3,32584698312005
-17,7213882055068
-17,6052301840846
-10,0810759511521
-3,61379079974750
-2,43581474754435
-8,66337540029460
-12,7735300466235
-13,7081878905330
-7,23493927883244
-4,99297149977729
-4,86608864069878
-8,97052095278511
-10,9576476442937
-12,9436998114827
-8,58005749748975
-4,21537835690370
-5,14021401479182
-7,12215859304199
-12,2774452069537
-11,0831365897882
-4,59736019001682
-1,28498886450281
-3,26225723656760
-5,23865525586059
-2,98177965954739
0,334027433640225
1,53442356494709
6,96802384426951
7,11184655359072
6,19829329235331
3,16923318213524
5,43138650983578
7,69419606560904
12,0738493872713
12,2216822659529
8,13766882325409
9,34474082005356
8,43612682752749
7,52801307308421
9,79469198102229
6,77128497929941
3,74829691225803
1,78380668009392
4,05210584882267
1,03020859040287
7,53157686425140
7,68458588466044
3,60542007091421
2,70079585469047
0,738258753538489
0,892099183286698
4,22039456610618
2,25826430561645
1,35431776692394
-1,66579368412409
4,83707129917879
6,04939314778396
9,37788732748298
7,41577917633387
3,33735831838644
3,49123363904204
2,58684322595337
4,85658304880500
8,18421046673130
8,33726997216412
6,37383823516555
3,35199194579927
5,62033999145267
7,88832053072341
11,2140103726614
7,13252848410863
4,10869683685996
3,20059244697408
4,40818598543876
2,44091605383447
5,76360499687136
3,79515947356308
-1,34823652838080
-6,49229245156347
-5,28839829251822
1,20531107265624
0,291530163570245
-1,68113052387753
-5,77080534579246
-7,74509629929432
-11,8364566490157
-12,7543815487999
-8,38268523487933
-10,3605653521543
-12,3394099407201
-14,3192453977944
-16,3000978683579
-11,9333546359026
-7,56767991719986
-8,49363121879970
-11,5369142946243
-17,7556603401107
-16,5688294820793
-16,4412973425618
-11,0244491594903
-13,0155856512770
-13,9498785367938
-18,0597764002255
-15,8223438467800
-13,5862416338423
-12,4095979944554
-15,4667536653492
-17,4671975456841
-20,5271631933548
-19,3561387500595
-17,1284634379183
-13,8441567853500
-13,7356636560439
-17,8611092091491
-21,9880860271118
-17,6517605441689
-17,5494274454268
-19,5648909233294
-19,4657418751266
-22,5425286670220
-25,6209477606024
-24,4685887433549
-20,1435729258664
-18,9945533382267
-17,8472246576649
-19,8759197077599
-21,9063322534350
-19,7060491655727
-20,6818276202889
-19,5431471260226
-17,3481253241595
-19,3873051199148
-22,4863774784428
-19,2386071570722
-19,1669613736681
-15,9228103668748
-17,9710139663188
-20,0210478872109
-19,9567066654730
-16,7198907901197
-14,5430324368046
-10,2518182656116
-10,1948923569280
-17,5465790096069
-18,5514991058184
-17,4420824169108
-16,3345453676506
-14,1707846035757
-12,0089091595085
-19,3718790617427
-15,0975672900723
-15,0575715231161
-9,72893456378167
-9,69272098152027
-9,65839837554363
-11,7421789140013
-13,8278485679521
-12,7410864144507
-10,5981032402890
-9,51510937744240
-11,6083147061606
-12,6452900572404
-14,7422444173883
-13,6667477308304
-13,6512209719776
-1,99838174538483
-7,27709813206196
-7,26712897946628
-11,4914257185173
-9,36891712673117
-9,36444737217034
-8,30368944677797
-4,07042237319077
-8,30380841168333
-10,4227743264129
-11,4854172625406
-8,31740824915190
-5,15116297319757
-5,16099031712277
-3,05634733010493
-10,4763936377843
-5,20088264037303
-4,15950542992577
-2,06171765368992
-3,13993252522048
-7,39413719525056
-7,41757345761441
-4,26833425818922
-2,17883153399584
2,02526811510166
0,937234050222372
-1,21049330992186
-6,53411186534296
-2,33632917179815
-1,31440692065544
-1,35211647310439
-2,44944180321831
-1,43204733764741
-4,64855516479550
-4,69220350516946
-0,504868955114942
-0,551385794649089
0,458795542078994
-4,88105237802528
-3,87363455605231
-4,98378447489725
-2,92095180135944
-2,97565036404583
0,142670509051811
-0,972715553869922
-5,26368330601570
-4,26536232300261
2,02226648718427
4,07626444318968
-0,219561981267958
-4,51655473138309
-4,58226851369073
-2,53289653749719
1,63158094566883
4,73686446718037
5,72486750142980
4,59561002500303
0,291005642394079
4,45024521420441
7,55039097805530
13,8238888468026
12,6896946970273
12,6126802338568
14,6509721465581
18,8045907025730
24,0154497406383
32,3997823979558
35,4927574679952
39,6430337977278
41,6763123106113
46,8831453694995
48,9149145337681
54,1202785233619
54,0344059416118
48,6573168059576
44,3376696748487
45,3079101737598
40,9869937873144
40,8978981588348
32,3433657447641
29,0787997498640
23,6974746143572
19,3737290133911
15,0494757827716
14,9571598152178
3,22520365135050
-3,21667085048964
-5,42655132694087
-9,75305771243304
-9,84753287440421
-8,88427772125774
-8,97948687181945
-9,07503579264566
-11,2871194031819
-12,4414006118535
-9,36354248748572
-7,34405973109012
-7,44104147760273
-8,59636416644589
-10,8100108454609
-6,67521970625740
-5,71493205781894
-3,69670575817950
-2,73673745379083
-6,00933041485402
-8,22393663653809
-9,38054047698801
-12,6534457927617
-16,9845309066575
-13,9089293093996
0,805799569858561
30,3339896621048
71,5013360891966
119,017320896183
161,242787315782
178,073726899981
153,638556720704
88,9953965706113
26,4685169324745
-10,6637277310151
-24,5175375790127
-22,4996451567556
-21,5397411300913
-13,1729619805250
-4,80604091187580
-2,78760491452224
0,289102436484065
-2,98265272293165
-8,37043370829966
-11,6418040547886
-10,6805403838109
-9,71905813650990
-5,58302793770269
-10,9697171320833
-8,94941314306569
-13,2774901811448
-10,1985554005790
-8,17745127258574
-7,21416901272594
-8,36680648104786
-8,46103601318839
-9,61306232032834
-5,47423885213948
-5,56751576550647
-3,54424691786102
-3,63685070272353
-4,78721354531206
-5,93722206799499
-4,97065665468693
-2,94561718264911
1,19600914725106
-1,01062295558656
-4,27497533217560
-5,42272287391622
-4,45385995355546
-1,36838112209907
1,71750602685687
1,62948729334168
-0,574325958732933
-3,83582253272745
-0,748252795415452
0,223536222526944
1,19576166690458
2,16842766107146
-0,0327811245010690
-4,34975443464622
-2,31763712587191
-1,34317070010131
2,80607396943718
1,66524867103478
2,64110156216608
-2,73121583210805
-1,75442344345964
3,45526860416659
6,54922433286511
4,35312694860764
2,15751101210091
-1,09572762677383
4,11637111037248
6,15463852894898
7,13528947016148
4,94211294497778
4,86564290598492
4,78966818183580
3,65608394860514
4,63921103365477
6,68094445102833
8,72317913878573
3,35917136135843
4,34430598376489
4,27183913505299
6,31609121645428
7,30274396868587
7,23179837662886
0,812723204540307
-4,54773563136273
-1,44283226174434
-1,51173666400653
1,59419051311462
-0,589901485840235
-4,88969268269797
-7,07275669771102
-10,3134122146716
-5,08870074167750
-6,21211178074627
-10,5093254852664
-11,6317027263004
-15,9278815924422
-12,8167972493962
-10,7633006763834
-8,70928495934156
-10,8871753575340
-9,89022636533931
-14,1832889809501
-14,2434048323596
-9,01246701270468
-8,01343294526817
-10,1881957116377
-10,2462226508415
-15,5942582935235
-11,4188120548805
-12,5333734743687
-9,41498410586831
-10,5284948560849
-13,7576922787866
-16,9863629084835
-13,8658675252451
-13,9191633900149
-11,8557176721921
-12,9660618525989
-16,1920887866865
-18,3594784377529
-17,3520171767517
-11,0534913482057
-11,1030709051562
-15,3845421378476
-18,6073720083677
-18,6553467513910
-16,5865718740356
-15,5753657223137
-12,4474080131982
-12,4932299036959
-17,8290432226063
-17,8737825693608
-20,0341918858092
-14,7873121513282
-14,8304194227558
-15,9310867956922
-18,0893130751734
-18,1307777420352
-18,1716924218053
-15,0377365507505
-11,9032281454300
-14,0586980698884
-15,1555064014676
-19,4260775355717
-17,3474522166797
-15,2682676777469
-13,1885225383694
-12,1663218409214
-16,4340899192890
-17,5269738982419
-17,5611852322416
-12,3042967714640
-13,3954778672546
-13,4279820688567
-14,5180208299813
-14,5493798755942
-12,4639513717004
-11,4360532281982
-6,17515189935142
-7,26231035668904
-12,5813143871502
-15,7835240636527
-14,7527252157151
-11,6051294321602
-7,39884189638610
-10,5987128571362
-12,7398896609296
-15,9385840258512
-13,8461562415459
-12,8112438421094
-10,7176329391643
-10,7396418603462
-16,0515889848870
-15,0143026777624
-11,8602078642016
-10,8217295303879
-9,78265412564501
-10,8591939005824
-12,9932418758197
-17,2429040126799
-14,0852220144564
-9,86883416704940
-4,59374023877955
-8,84100441956636
-12,0295623192788
-12,0432011088644
-12,0562402230908
-6,77814772831500
-4,67377542911498
-4,68501733456876
-7,86998042989297
-12,1124525121226
-10,0056893262569
-10,0145432382986
-5,79037666694970
-4,73993579106638
-4,74700901576566
-3,69538487687996
-1,58506491089951
4,75826850959953
8,98597497113437
10,0399460854432
11,0944990532183
6,85909945943120
11,0891285415687
18,4940515811592
31,1900787386275
42,8285685483618
49,1770922512506
52,3518595263070
53,4109734539038
51,2963240800567
55,5308656162302
53,4173169988816
46,0137806263374
39,6688908889064
36,4988562655783
33,3293528887755
37,5671210451301
33,3405593020243
23,8239818459493
14,3079155451652
4,79235491391982
-0,490279987298597
-3,65620788784169
-7,87975414044076
-15,2771378551360
-17,3835139986327
-19,4894213654350
-15,2462281745540
-12,0606864739307
-13,1071227714093
-17,3274380350387
-18,3730012597718
-14,1276073690177
-16,2304351160851
-9,86800261119263
-7,73759542953264
-10,8973285715553
-14,0566786299812
-14,0413352571909
-14,0256268985147
-14,0095628899583
-10,8188334572800
6,12761601903236
44,2365206699518
96,1011253707213
141,617397609231
175,494794758416
188,210348274941
180,822153769877
138,516710173137
85,6304542772439
30,6282261975964
-5,32785692094292
-25,4121260741147
-31,7408059919378
-28,5463344366717
-20,0611493331846
-11,5757951996996
-5,20649741095005
-5,18569436269081
-12,5715053011394
-15,7247724183248
-14,6455088192091
-11,4499406168249
-9,31240049527860
-13,5234341396429
-13,5019908628167
-13,4805101731106
-13,4590059674114
-11,3212793941740
-9,18355745030153
-9,16206724297086
-12,3149295518525
-12,2935202237593
-12,2721731041223
-9,07658352999686
-6,93919196087632
-5,86001320551301
-5,83906215110028
-7,93446019188546
-8,97190305672729
-4,71898010454694
-4,69866438816284
-3,62043894470826
-4,65863832729364
-5,69706496423240
-4,61952132113340
-0,367916328944501
1,76720245408093
0,727713182920147
-2,42829313558043
-1,35219333653057
-4,50885432768607
-0,259120778284214
0,815927546943446
-2,34183120145952
-1,26756095174951
-5,48423497591879
-2,29459141083463
-1,22160345904138
3,02524578968058
0,922983226524182
0,936445168170481
-2,22491564194108
-0,0962627565302423
2,03185671082242
6,27564076181862
6,28643601723255
4,18044065909630
-1,10046633150283
3,14097776778006
5,26558782095063
10,5638817462973
9,51288751777205
8,46122974264555
6,35078813084778
4,23965540268278
5,30213729506531
11,6544332672539
11,6573593051002
8,48522163163188
8,48664594475442
9,54540665492817
11,6614912262369
10,6024615814857
9,54262487670039
9,54007560566516
7,42048273889412
7,41626049801139
12,7017168936573
11,6376700958652
10,5727478782217
6,33262035268812
3,14970291120643
5,25641119683384
7,36220320782200
7,35085650505300
7,33857465094891
4,15102931334938
-0,0955753942555191
0,947390658973806
-0,126825743092274
-0,143913188103163
-1,22009213271813
-4,41347629676198
-4,43354049096530
-6,57082354821645
-4,47669321554681
-1,32547481955703
-4,52391909453661
-8,78149924222541
-10,9239009965655
-6,71870331912263
-6,74697489754786
-6,77629400381164
-7,86477072687305
-10,0124083680580
-11,1029970040352
-9,02032635040068
-7,99682435936688
-13,3230250491175
-14,4178655648286
-14,4556663136504
-12,3783215924884
-11,3601510533204
-8,22683536571416
-6,15269341639669
-13,6025758735085
-13,6467786131008
-13,6920450914856
-11,6221604715245
-8,49522882289442
-11,7179924210295
-11,7674902088042
-10,7599314996767
-8,69531234113123
-5,57362838071267
-4,56919416570744
-5,68200454150932
-6,79584108461071
-13,2012300037173
-10,0846748686477
-9,08533968412449
-4,91268511654159
-7,08966149911903
-11,3838351279304
-15,6789847649287
-13,6264630377097
-9,45868650935751
-6,34996491104398
-7,47460757674104
-11,7744977106114
-13,9590923885432
-11,9121675943186
-10,9242439554519
-10,9953095432484
-12,1253520424576
-15,3724651871021
-15,4461037284931
-13,4043606398353
-12,4215413850489
-14,6138446212458
-14,6907236008740
-14,7683762439441
-13,7886808065012
-15,9840473521844
-12,8896083865348
-11,9120925652914
-11,9933767280276
-16,3077631043076
-17,4484892490910
-12,2412181161808
-12,3251023978353
-10,2933786576844
-9,32034747356501
-12,5803091076438
-12,6664991766829
-11,6951108938361
-9,66612430569833
-7,63762559843919
-9,84201997057670
-13,1049673039296
-12,1359143371456
-10,1091590068411
-9,14089255243961
-7,11488022211514
-9,32163204780522
-10,4705934824522
-14,7941676432280
-13,8274802150266
-9,68672099440935
-5,54618599527978
-5,63827745613384
-8,90486524644074
-8,99728687410518
-10,1479439954756
-4,95006731958748
-7,15901605430761
-8,30991414084305
-8,40273683307766
-10,6117785381248
-7,53026918899576
-10,7973543906952
-8,77383808865286
-7,80833348343301
-8,95892150224750
-10,1093636744475
-10,2015278740755
-7,11917546150185
-5,09470632658930
-5,18620099597325
-6,33552707535906
-7,48455212536534
-7,57514367042134
-7,66538207470074
-3,52281551662892
-3,61226936733659
-5,81750466279304
-5,90606958085604
-7,05225735184365
-6,08172263221152
-1,93633298166966
-3,08091390681799
-6,34112020039501
-6,42639385192555
-8,62724125886126
-6,59499813234555
-5,62017104331404
-4,64462806223456
-4,72645023624280
-9,03993159829391
-8,06208910734878
-3,90911062789931
-1,87150347108533
-3,00734936927899
-10,4909430860870
-9,50877018891121
-8,52565796425001
-4,36726312122770
-2,32409403688072
-2,39612712951287
-4,58333903492889
-4,65328088114252
-1,54782333148234
-0,557475893646343
1,49210314074768
0,368510185293712
-0,753913580602990
-2,93325298845407
2,29536474657663
8,58332204716056
13,8144267687264
12,6981671570699
8,40888260899230
7,29523149709860
13,5896589946990
18,8273327333355
23,0082714653047
26,1324935883981
29,2581235722247
32,3851790841632
36,5717838494204
44,9922740777183
48,1237083876639
51,2566350710992
48,0424312492756
40,5973251029989
39,5023958664825
35,2347001169439
34,1428905076145
30,9364484911208
25,6153872498545
21,3540388235620
21,3267348035890
16,0105291258148
11,7540717700947
3,26684148456289
-7,33493841607148
-10,5283000549967
-12,6618725345235
-13,7356468368063
-12,6915079952984
-15,8780865665249
-19,0629492642808
-21,1879825985414
-20,1369671447632
-16,9680032809793
-15,9135111907322
-16,9734858313559
-18,0317098035435
-18,0300726542313
-14,8523580118198
-12,7309886226788
-9,54974915104007
-12,7153826831045
-12,7049298911147
-15,8670284730308
-12,6787201487498
-11,6048565329049
-12,6454382981916
-20,0328923778662
-24,2442625966674
-15,7565933064340
4,37200627895284
31,9091071182526
66,8547053777371
99,6858387963256
137,809247523766
173,818181116710
196,073462874827
183,412957674663
127,371807074583
55,4607708534062
-1,63507242608699
-23,8117090505172
-29,0569574245431
-19,4870399601028
-8,85735034468344
-6,69085703606252
-7,69703892435195
-9,75969469825981
-11,8207299747471
-14,9382637289955
-10,6474575222469
-13,7618149363098
-14,7583920621807
-12,5790969342087
-11,4563702252191
-11,3902273404940
-7,09015197955597
-9,13722480121022
-11,1828239801172
-12,1688603050102
-9,97913857235749
-5,67178331483032
-3,47923879563479
-6,57584326870653
-7,55487107127554
-8,53255485417996
-7,39270194015572
-2,01912005142099
-2,99289450509056
-1,84919520161289
-3,87857605634260
-4,84863345568100
-0,526964151470938
1,67966397774229
2,82933417045942
0,805810021211445
0,899599823080619
-1,12174636056352
0,0322791146543562
2,24543854607279
4,45960035996588
3,50041981916090
-1,69023523476979
-1,58943290523517
1,68658766435221
2,84726776703574
5,06689990935043
4,11303131754213
3,15995401525872
0,0914276304176873
-0,860149827438009
5,59572587434841
6,76174939765331
8,98653101504346
2,74708431356578
2,85687067682716
4,02532908743067
4,13621767322315
9,53814588415453
5,41759436380544
4,47181089967850
3,52644665935432
5,75579130344808
9,04360222671768
11,2736367351387
9,27154562202580
7,26972464563863
7,38435663737088
8,55730507791988
8,67232697395520
15,1361372027625
8,90278978305494
7,96006389442991
5,95929074426428
7,13286588275844
9,36454627665235
10,5380889198431
9,59535727650165
7,59442772416662
2,41905739583358
5,70838712543533
7,93942915197290
6,99594083338280
4,99410535547642
1,93389314034643
-4,30093814429783
-3,12935350689886
-0,900020760716206
-0,787288278227637
-3,84929141551640
-7,96984606973179
-6,80034223661855
-5,63134050405766
-2,34665624030667
-0,120636787206591
-3,18573571753055
-6,25144849144020
-11,4340153839335
-10,2686121070073
-5,92958490477253
-4,76559907727606
-7,83478750442397
-9,84664420448205
-12,9174079616309
-10,6984658157360
-12,7128010250877
-10,4955871869642
-9,33738123507922
-13,4706333633166
-10,1980905160928
-10,1008408541461
-8,94648214173302
-10,9674632767396
-7,69895561408328
-10,7801523975598
-13,8624371475820
-12,7134058913518
-14,7398250582134
-9,36065133579237
-9,27318257052894
-17,6517583236254
-16,5085890970700
-16,4247587025958
-12,1097540496307
-7,79601954415583
-10,8903184828362
-13,9859236788539
-16,0247461272637
-17,0068028331070
-12,6996846396911
-11,5682591604559
-16,7868614056330
-15,6582294435478
-17,7053360029183
-15,5214504301006
-11,2227995232734
-9,04182249491641
-8,97853236795919
-11,0329417070671
-13,0888497491264
-13,0300552678900
-9,79846300530386
-8,68461583699668
-10,7466304355031
-13,8683037021237
-16,9915384994526
-18,0001307831060
-15,8359824676145
-12,6153142924939
-14,6867722549991
-11,4692989396348
-14,6020715571308
-11,3878188703998
-11,3495042683415
-9,19660059362234
-14,4520702808938
-17,5929594854134
-18,6192717881193
-14,3566909945257
-12,2119647711989
-11,1269888440231
-11,1017649010366
-13,1944005939730
-14,2305773724913
-12,0940826535376
-9,95923555737715
-6,76792900834331
-8,86880050567460
-12,0294227566214
-10,9592615806169
-13,0650595475923
-11,9981751435954
-5,64239214340658
-7,75309038233333
-11,9816270208275
-13,0374652180503
-11,9787063031435
-7,74723831119686
-6,69169388879680
-7,75396022930508
-9,87592411169881
-13,0575783385719
-8,83406383931062
-7,78643694577065
-5,68226352530476
-6,75396052271559
-7,82719946297410
-14,1925029589489
-12,0944774459110
-6,82364479292354
-3,67052650555060
-6,86753729811437
-9,00792076459683
-15,3821973550238
-11,1768649431567
-9,08918833999914
-5,94483552672559
-5,97621919796809
-8,12521956632285
-10,2756101028856
-9,25305754388785
-9,28997336538511
-6,15391728761156
-6,19351308478650
-7,29253278912907
-8,39285459934063
-11,6106757546800
-7,42302247316149
-4,29473009665450
-6,45820799472355
-7,56480097096458
-10,7888115067962
-10,8396903994326
-7,71742040478508
-4,59630337796019
-4,65064098029585
-9,99662825342260
-8,99507642489414
-7,99460592068545
-2,76277266842613
-1,76440964196783
-2,88328533213167
-6,11938095633873
-3,00782613133059
-0,955346851270011
3,21239534197713
6,32110041521737
11,5451070382055
10,4195832065395
7,17697420441865
14,5145768630183
21,8513465479840
26,0129837232256
32,2900403768434
37,5082170776484
40,6094273026170
41,5936909959240
45,7515602954955
46,7344165896806
45,6003863128395
39,1751701695901
33,8074267630164
29,4971760850367
29,4187574107390
28,2816585228525
23,9696864731993
19,6571804427472
15,3441602667682
11,0306457285284
5,65855011906635
0,285999531034629
-7,20319931534945
-14,6928140443161
-14,7760801974475
-13,8016170429237
-17,0599375127994
-17,1442774406779
-18,2870435381619
-19,4301104648553
-22,6896723021754
-18,5427524901482
-16,5122904044369
-13,4239483569892
-12,4520274043969
-18,8870416192277
-16,8573765583161
-14,8278659081954
-12,7984920516946
-6,53681180678730
-4,50765936727715
-9,88533693798915
-13,1468697048017
-10,0598152084659
-5,91468908285002
-11,2925393250893
-16,6703918956844
-24,1644437272685
-18,9611890239608
-0,00250583637934732
34,8278340038160
73,8906748116170
112,953605715366
153,074747786668
181,556838234506
198,399891239816
184,558004947917
132,624448037346
63,7613626533856
5,47952930235984
-23,1751232194521
-29,6093271972585
-20,1717087287202
-13,9081713611327
-5,52817092065084
-5,61275998660216
-12,0457141884076
-11,0716386402602
-12,2134802475469
-8,06448323490172
-10,2638078858518
-12,4628053710892
-13,6033592858920
-8,39492774902955
-6,36045920593264
-5,38373159139200
-8,63905526547192
-9,77778294440578
-10,9161190697443
-10,9959490394810
-13,1915842419811
-7,98005911937058
-9,11674990561138
-11,3111172857301
-11,3888350646973
-9,34989659975697
-7,31050836564128
-1,03823848519314
-6,40467756524591
-9,65443632065775
-8,67129647890640
-5,57146574374377
-3,52925849272319
1,68775569286536
-0,501483073222090
-2,69022554148916
-4,87846772819210
-0,717567277368222
1,32762787186234
4,43144032542482
0,129021700194554
0,0595456318014485
-2,12562382822162
-1,13595207143954
-0,145756165747382
0,844965916372387
0,778109567236280
-0,346323585592224
-0,412119242268569
0,580723838966423
2,63220671247518
0,451798081514723
2,50435010501492
2,44122469709754
1,32052863448402
5,49090069355651
6,48748941804793
10,6589332611165
7,42416758469934
5,24804340268231
-0,101865619634416
4,07171697676435
8,24583240970340
8,18805393122321
10,2470189996094
5,95787488007557
4,84357808777789
7,96223355507877
10,0233075032443
14,2011175161293
14,1470231755083
13,0353418688028
8,74985872495419
10,8135295552052
10,7615007200676
9,65187640510236
11,7170800248364
7,43415129172743
7,38415209295690
7,33465418997642
8,34376145986001
10,4114712992521
6,13103602831519
1,85109156557459
2,86216736388455
3,87372851386685
4,88577225124612
6,95640222774280
2,67887061446796
-2,65629322331184
-3,75855992331087
-2,74414515590417
-1,72926458488851
0,344185437742420
-3,93054289195790
-6,08860085480734
-11,4205233417593
-9,34524871141819
-6,21141822387497
-4,13524736628002
-2,05863228188423
-7,38832053409217
-9,54325026470356
-10,6396367610049
-5,38695021509995
-5,42436369013986
-6,51945367781851
-10,7884351977358
-15,0569910249466
-11,9183781195330
-11,9536627261702
-9,87231449846460
-9,90676089915522
-10,9988971275334
-13,1487247168654
-14,2400322304298
-10,0403952581231
-10,0727729155940
-10,1047405701166
-12,2525120738811
-14,3998754259828
-13,3725120699518
-12,3447419253592
-6,02603331609668
