'sample interval','MLII','V1'
514,0.200,-1.020
515,0.180,-0.935
516,0.135,-0.865
517,0.070,-0.810
518,-0.010,-0.750
519,-0.105,-0.725
520,-0.225,-0.705
521,-0.315,-0.690
522,-0.405,-0.665
523,-0.500,-0.660
524,-0.560,-0.655
525,-0.615,-0.635
526,-0.640,-0.625
527,-0.685,-0.635
528,-0.720,-0.625
529,-0.745,-0.640
530,-0.760,-0.640
531,-0.770,-0.640
532,-0.780,-0.645
533,-0.780,-0.635
534,-0.770,-0.610
535,-0.760,-0.615
536,-0.750,-0.600
537,-0.735,-0.605
538,-0.725,-0.605
539,-0.735,-0.610
540,-0.745,-0.620
541,-0.750,-0.620
542,-0.750,-0.625
543,-0.755,-0.620
544,-0.750,-0.625
545,-0.750,-0.615
546,-0.760,-0.610
547,-0.740,-0.605
548,-0.740,-0.590
549,-0.720,-0.585
550,-0.710,-0.600
551,-0.710,-0.600
552,-0.725,-0.605
553,-0.725,-0.615
554,-0.730,-0.620
555,-0.725,-0.625
556,-0.745,-0.625
557,-0.725,-0.625
558,-0.745,-0.605
559,-0.720,-0.600
560,-0.715,-0.590
561,-0.700,-0.580
562,-0.695,-0.580
563,-0.695,-0.590
564,-0.705,-0.605
565,-0.715,-0.600
566,-0.715,-0.620
567,-0.710,-0.625
568,-0.720,-0.620
569,-0.720,-0.625
570,-0.715,-0.610
571,-0.715,-0.600
572,-0.700,-0.595
573,-0.680,-0.590
574,-0.690,-0.600
575,-0.695,-0.605
576,-0.680,-0.600
577,-0.685,-0.615
578,-0.700,-0.610
579,-0.705,-0.625
580,-0.695,-0.620
581,-0.690,-0.615
582,-0.685,-0.600
583,-0.680,-0.590
584,-0.675,-0.580
585,-0.650,-0.585
586,-0.655,-0.595
587,-0.655,-0.590
588,-0.675,-0.595
589,-0.660,-0.615
590,-0.660,-0.620
591,-0.660,-0.625
592,-0.655,-0.630
593,-0.665,-0.610
594,-0.660,-0.600
595,-0.645,-0.595
596,-0.635,-0.590
597,-0.635,-0.590
598,-0.635,-0.585
599,-0.620,-0.595
600,-0.625,-0.615
601,-0.625,-0.620
602,-0.635,-0.615
603,-0.635,-0.640
604,-0.645,-0.630
605,-0.650,-0.630
606,-0.645,-0.615
607,-0.630,-0.615
608,-0.620,-0.610
609,-0.615,-0.610
610,-0.635,-0.610
611,-0.640,-0.625
612,-0.640,-0.630
613,-0.645,-0.650
614,-0.660,-0.650
615,-0.680,-0.660
616,-0.675,-0.650
617,-0.675,-0.660
618,-0.685,-0.645
619,-0.690,-0.650
620,-0.690,-0.640
621,-0.685,-0.655
622,-0.690,-0.650
623,-0.680,-0.650
624,-0.710,-0.670
625,-0.720,-0.665
626,-0.715,-0.670
627,-0.750,-0.690
628,-0.765,-0.690
629,-0.760,-0.675
630,-0.765,-0.680
631,-0.775,-0.680
632,-0.780,-0.660
633,-0.785,-0.655
634,-0.785,-0.660
635,-0.780,-0.665
636,-0.785,-0.680
637,-0.795,-0.685
638,-0.820,-0.685
639,-0.825,-0.695
640,-0.825,-0.690
641,-0.835,-0.675
642,-0.835,-0.675
643,-0.825,-0.675
644,-0.825,-0.665
645,-0.815,-0.660
646,-0.815,-0.670
647,-0.815,-0.660
648,-0.810,-0.675
649,-0.840,-0.680
650,-0.850,-0.685
651,-0.845,-0.685
652,-0.850,-0.680
653,-0.855,-0.680
654,-0.850,-0.665
655,-0.845,-0.665
656,-0.845,-0.650
657,-0.825,-0.650
658,-0.825,-0.650
659,-0.820,-0.655
660,-0.820,-0.660
661,-0.845,-0.660
662,-0.850,-0.660
663,-0.850,-0.665
664,-0.870,-0.655
665,-0.870,-0.645
666,-0.865,-0.625
667,-0.860,-0.620
668,-0.860,-0.610
669,-0.840,-0.625
670,-0.845,-0.635
671,-0.845,-0.660
672,-0.850,-0.660
673,-0.855,-0.680
674,-0.865,-0.655
675,-0.870,-0.660
676,-0.875,-0.655
677,-0.875,-0.655
678,-0.880,-0.660
679,-0.875,-0.640
680,-0.870,-0.640
681,-0.860,-0.635
682,-0.860,-0.635
683,-0.870,-0.620
684,-0.860,-0.640
685,-0.875,-0.630
686,-0.885,-0.630
687,-0.890,-0.645
688,-0.895,-0.650
689,-0.900,-0.650
690,-0.890,-0.645
691,-0.895,-0.635
692,-0.885,-0.620
693,-0.875,-0.605
694,-0.885,-0.605
695,-0.875,-0.620
696,-0.885,-0.645
697,-0.895,-0.665
698,-0.895,-0.685
699,-0.900,-0.700
700,-0.905,-0.700
701,-0.900,-0.700
702,-0.895,-0.670
703,-0.895,-0.655
704,-0.875,-0.645
705,-0.875,-0.630
706,-0.875,-0.625
707,-0.865,-0.620
708,-0.870,-0.615
709,-0.870,-0.610
710,-0.880,-0.625
711,-0.890,-0.640
712,-0.895,-0.675
713,-0.890,-0.690
714,-0.890,-0.720
715,-0.890,-0.720
716,-0.885,-0.710
717,-0.870,-0.700
718,-0.865,-0.685
719,-0.865,-0.680
720,-0.880,-0.680
721,-0.880,-0.680
722,-0.885,-0.705
723,-0.895,-0.695
724,-0.905,-0.690
725,-0.910,-0.675
726,-0.905,-0.665
727,-0.885,-0.655
728,-0.895,-0.655
729,-0.865,-0.650
730,-0.865,-0.660
731,-0.860,-0.660
732,-0.875,-0.660
733,-0.885,-0.665
734,-0.900,-0.680
735,-0.905,-0.685
736,-0.900,-0.690
737,-0.890,-0.675
738,-0.895,-0.685
739,-0.900,-0.670
740,-0.895,-0.660
741,-0.895,-0.660
742,-0.895,-0.660
743,-0.895,-0.655
744,-0.895,-0.640
745,-0.890,-0.655
746,-0.915,-0.670
747,-0.905,-0.665
748,-0.910,-0.670
749,-0.915,-0.675
750,-0.920,-0.660
751,-0.920,-0.665
752,-0.915,-0.650
753,-0.920,-0.650
754,-0.910,-0.650
755,-0.910,-0.655
756,-0.920,-0.660
757,-0.920,-0.650
758,-0.945,-0.635
759,-0.955,-0.635
760,-0.960,-0.625
761,-0.970,-0.610
762,-0.970,-0.610
763,-0.980,-0.620
764,-0.975,-0.625
765,-0.980,-0.645
766,-0.970,-0.655
767,-0.955,-0.670
768,-0.960,-0.680
769,-0.975,-0.665
770,-0.980,-0.625
771,-0.990,-0.600
772,-0.990,-0.600
773,-1.000,-0.630
774,-0.995,-0.675
775,-0.995,-0.730
776,-0.985,-0.740
777,-0.990,-0.720
778,-0.995,-0.690
779,-1.005,-0.660
780,-1.005,-0.625
781,-1.005,-0.610
782,-1.020,-0.645
783,-1.020,-0.680
784,-1.020,-0.730
785,-1.025,-0.745
786,-1.020,-0.740
787,-1.025,-0.720
788,-1.010,-0.690
789,-1.010,-0.660
790,-1.010,-0.650
791,-0.995,-0.650
792,-1.000,-0.655
793,-1.000,-0.670
794,-1.015,-0.680
795,-1.020,-0.685
796,-1.040,-0.690
797,-1.035,-0.675
798,-1.030,-0.675
799,-1.030,-0.660
800,-1.020,-0.645
801,-1.005,-0.635
802,-1.005,-0.625
803,-1.010,-0.615
804,-1.025,-0.605
805,-1.030,-0.595
806,-1.020,-0.605
807,-1.025,-0.615
808,-1.015,-0.660
809,-1.010,-0.675
810,-1.000,-0.680
811,-0.995,-0.650
812,-0.995,-0.615
813,-0.980,-0.630
814,-0.965,-0.690
815,-0.965,-0.765
816,-0.980,-0.830
817,-0.990,-0.870
818,-0.995,-0.850
819,-1.005,-0.815
820,-1.010,-0.775
821,-0.995,-0.740
822,-0.995,-0.710
823,-0.995,-0.715
824,-0.995,-0.710
825,-0.990,-0.715
826,-0.995,-0.720
827,-0.990,-0.725
828,-0.995,-0.725
829,-1.000,-0.720
830,-0.990,-0.710
831,-1.000,-0.705
832,-1.005,-0.700
833,-1.005,-0.680
834,-1.015,-0.670
835,-1.025,-0.685
836,-1.015,-0.680
837,-1.035,-0.695
838,-1.035,-0.680
839,-1.035,-0.690
840,-1.055,-0.690
841,-1.070,-0.705
842,-1.080,-0.690
843,-1.080,-0.680
844,-1.075,-0.695
845,-1.065,-0.705
846,-1.065,-0.695
847,-1.060,-0.700
848,-1.060,-0.700
849,-1.060,-0.685
850,-1.060,-0.685
851,-1.050,-0.680
852,-1.055,-0.670
853,-1.055,-0.655
854,-1.050,-0.660
855,-1.060,-0.640
856,-1.050,-0.635
857,-1.050,-0.665
858,-1.030,-0.710
859,-1.010,-0.760
860,-0.990,-0.855
861,-0.935,-0.965
862,-0.865,-1.115
863,-0.800,-1.305
864,-0.700,-1.495
865,-0.625,-1.675
866,-0.535,-1.840
867,-0.445,-1.910
868,-0.360,-1.915
869,-0.285,-1.820
870,-0.235,-1.660
871,-0.190,-1.480
872,-0.155,-1.315
873,-0.105,-1.185
874,-0.080,-1.085
875,-0.070,-1.000
876,-0.120,-0.915
877,-0.175,-0.840
878,-0.250,-0.770
879,-0.355,-0.720
880,-0.485,-0.700
881,-0.600,-0.670
882,-0.705,-0.665
883,-0.800,-0.645
884,-0.870,-0.635
885,-0.920,-0.630
886,-0.970,-0.635
887,-0.985,-0.630
888,-1.010,-0.635
889,-1.045,-0.625
890,-1.055,-0.640
891,-1.060,-0.630
892,-1.075,-0.665
893,-1.070,-0.645
894,-1.040,-0.635
895,-1.035,-0.615
896,-1.020,-0.610
897,-1.020,-0.600
898,-1.005,-0.605
899,-1.015,-0.605
900,-1.015,-0.600
901,-1.010,-0.590
902,-1.015,-0.595
903,-1.030,-0.615
904,-1.020,-0.640
905,-1.020,-0.665
906,-1.015,-0.660
907,-1.005,-0.645
908,-0.990,-0.630
909,-0.980,-0.610
910,-0.985,-0.590
911,-0.980,-0.590
912,-0.975,-0.590
913,-0.995,-0.625
914,-0.995,-0.655
915,-0.985,-0.670
916,-0.990,-0.655
917,-0.985,-0.645
918,-0.980,-0.615
919,-0.975,-0.620
920,-0.970,-0.605
921,-0.955,-0.600
922,-0.945,-0.600
923,-0.940,-0.615
924,-0.945,-0.630
925,-0.950,-0.630
926,-0.950,-0.640
927,-0.970,-0.635
928,-0.985,-0.635
929,-0.990,-0.625
930,-0.965,-0.625
931,-0.960,-0.605
932,-0.945,-0.605
933,-0.940,-0.615
934,-0.935,-0.615
935,-0.940,-0.620
936,-0.940,-0.635
937,-0.930,-0.645
938,-0.930,-0.650
939,-0.930,-0.645
940,-0.945,-0.635
941,-0.930,-0.605
942,-0.930,-0.595
943,-0.920,-0.605
944,-0.915,-0.590
945,-0.910,-0.575
946,-0.905,-0.590
947,-0.895,-0.600
948,-0.900,-0.615
949,-0.900,-0.635
950,-0.905,-0.655
951,-0.910,-0.655
952,-0.910,-0.640
953,-0.900,-0.630
954,-0.895,-0.625
955,-0.875,-0.635
956,-0.875,-0.630
957,-0.855,-0.630
958,-0.850,-0.620
959,-0.850,-0.625
960,-0.855,-0.620
961,-0.850,-0.625
962,-0.855,-0.630
963,-0.860,-0.640
964,-0.860,-0.665
965,-0.855,-0.660
966,-0.855,-0.645
967,-0.850,-0.645
968,-0.850,-0.630
969,-0.845,-0.630
970,-0.830,-0.645
971,-0.840,-0.645
972,-0.840,-0.645
973,-0.845,-0.660
974,-0.855,-0.680
975,-0.865,-0.665
976,-0.875,-0.675
977,-0.880,-0.650
978,-0.870,-0.655
979,-0.865,-0.650
980,-0.860,-0.640
981,-0.860,-0.640
982,-0.865,-0.665
983,-0.885,-0.665
984,-0.885,-0.670
985,-0.885,-0.660
986,-0.905,-0.660
987,-0.925,-0.665
988,-0.915,-0.680
989,-0.915,-0.680
990,-0.930,-0.675
991,-0.945,-0.665
992,-0.950,-0.655
993,-0.945,-0.640
994,-0.950,-0.660
995,-0.955,-0.675
996,-0.955,-0.685
997,-0.965,-0.710
998,-0.985,-0.705
999,-1.000,-0.700
1000,-0.990,-0.690
1001,-1.000,-0.655
1002,-0.990,-0.655
1003,-0.985,-0.655
1004,-0.975,-0.650
1005,-0.970,-0.665
1006,-0.980,-0.690
1007,-0.970,-0.705
1008,-0.975,-0.690
1009,-0.985,-0.680
1010,-1.010,-0.675
1011,-1.010,-0.685
1012,-1.000,-0.685
1013,-0.985,-0.685
1014,-0.980,-0.690
1015,-0.970,-0.680
1016,-0.965,-0.660
1017,-0.955,-0.660
1018,-0.965,-0.665
1019,-0.970,-0.680
1020,-0.980,-0.685
1021,-0.990,-0.665
1022,-0.990,-0.680
1023,-0.995,-0.690
1024,-1.005,-0.680
1025,-1.000,-0.675
1026,-0.995,-0.655
1027,-0.990,-0.640
1028,-0.980,-0.630
1029,-0.970,-0.635
1030,-0.975,-0.655
1031,-0.985,-0.650
1032,-1.000,-0.660
1033,-1.010,-0.680
1034,-1.015,-0.670
1035,-1.015,-0.675
1036,-1.015,-0.675
1037,-1.015,-0.660
1038,-1.015,-0.655
1039,-1.010,-0.655
1040,-1.005,-0.640
1041,-1.000,-0.635
1042,-1.000,-0.640
1043,-1.005,-0.650
1044,-1.005,-0.655
1045,-1.010,-0.660
1046,-1.020,-0.670
1047,-1.025,-0.670
1048,-1.030,-0.665
1049,-1.025,-0.670
1050,-1.020,-0.665
1051,-1.010,-0.675
1052,-1.010,-0.665
1053,-1.000,-0.670
1054,-0.995,-0.670
1055,-0.995,-0.675
1056,-1.010,-0.670
1057,-1.010,-0.675
1058,-1.015,-0.680
1059,-1.015,-0.675
1060,-1.015,-0.690
1061,-1.015,-0.670
1062,-1.010,-0.655
1063,-1.000,-0.655
1064,-0.995,-0.650
1065,-1.000,-0.660
1066,-1.000,-0.660
1067,-0.995,-0.665
1068,-1.000,-0.670
1069,-1.005,-0.685
1070,-1.005,-0.685
1071,-1.035,-0.695
1072,-1.025,-0.695
1073,-1.015,-0.680
1074,-1.010,-0.675
1075,-0.995,-0.670
1076,-0.985,-0.665
1077,-0.965,-0.670
1078,-0.975,-0.695
1079,-0.975,-0.690
1080,-0.985,-0.710
1081,-0.985,-0.715
1082,-1.000,-0.705
1083,-1.000,-0.695
1084,-0.985,-0.690
1085,-0.975,-0.685
1086,-0.965,-0.675
1087,-0.975,-0.665
1088,-0.950,-0.665
1089,-0.955,-0.680
1090,-0.950,-0.680
1091,-0.950,-0.680
1092,-0.955,-0.685
1093,-0.955,-0.690
1094,-0.965,-0.705
1095,-0.965,-0.700
1096,-0.975,-0.710
1097,-0.965,-0.685
1098,-0.955,-0.675
1099,-0.945,-0.670
1100,-0.935,-0.675
1101,-0.925,-0.685
1102,-0.950,-0.695
1103,-0.945,-0.680
1104,-0.930,-0.680
1105,-0.935,-0.695
1106,-0.945,-0.695
1107,-0.970,-0.710
1108,-0.960,-0.705
1109,-0.950,-0.705
1110,-0.955,-0.690
1111,-0.950,-0.685
1112,-0.930,-0.690
1113,-0.925,-0.700
1114,-0.925,-0.695
1115,-0.915,-0.695
1116,-0.915,-0.705
1117,-0.930,-0.700
1118,-0.940,-0.690
1119,-0.940,-0.685
1120,-0.945,-0.680
1121,-0.935,-0.690
1122,-0.930,-0.695
1123,-0.925,-0.695
1124,-0.925,-0.690
1125,-0.915,-0.690
1126,-0.915,-0.690
1127,-0.910,-0.690
1128,-0.915,-0.690
1129,-0.925,-0.700
1130,-0.955,-0.705
1131,-0.945,-0.710
1132,-0.945,-0.705
1133,-0.945,-0.700
1134,-0.930,-0.695
1135,-0.915,-0.700
1136,-0.895,-0.700
1137,-0.895,-0.695
1138,-0.895,-0.700
1139,-0.910,-0.695
1140,-0.900,-0.690
1141,-0.915,-0.710
1142,-0.915,-0.710
1143,-0.925,-0.710
1144,-0.920,-0.715
1145,-0.915,-0.700
1146,-0.915,-0.695
1147,-0.895,-0.680
1148,-0.890,-0.675
1149,-0.880,-0.675
1150,-0.885,-0.670
1151,-0.880,-0.660
