'sample interval','MLII','V1'
534,-0.150,0.070
535,-0.140,0.075
536,-0.135,0.080
537,-0.130,0.065
538,-0.140,0.040
539,-0.155,0.035
540,-0.170,0.035
541,-0.160,0.050
542,-0.155,0.055
543,-0.165,0.050
544,-0.170,0.035
545,-0.170,0.015
546,-0.165,0.025
547,-0.155,0.035
548,-0.125,0.045
549,-0.130,0.030
550,-0.170,0.030
551,-0.205,0.050
552,-0.220,0.055
553,-0.210,0.070
554,-0.195,0.075
555,-0.205,0.075
556,-0.210,0.050
557,-0.210,0.045
558,-0.185,0.070
559,-0.175,0.070
560,-0.180,0.095
561,-0.195,0.090
562,-0.200,0.080
563,-0.215,0.070
564,-0.235,0.075
565,-0.225,0.075
566,-0.210,0.080
567,-0.225,0.080
568,-0.245,0.075
569,-0.245,0.060
570,-0.250,0.050
571,-0.255,0.075
572,-0.245,0.100
573,-0.270,0.125
574,-0.270,0.125
575,-0.250,0.120
576,-0.255,0.105
577,-0.245,0.075
578,-0.215,0.035
579,-0.215,0.010
580,-0.245,0.005
581,-0.270,0.005
582,-0.290,0.025
583,-0.285,0.030
584,-0.240,0.030
585,-0.235,0.010
586,-0.255,0.015
587,-0.275,0.035
588,-0.320,0.030
589,-0.305,0.045
590,-0.265,0.045
591,-0.255,0.040
592,-0.260,0.025
593,-0.290,0.045
594,-0.335,0.055
595,-0.310,0.070
596,-0.265,0.075
597,-0.270,0.075
598,-0.305,0.090
599,-0.335,0.080
600,-0.335,0.075
601,-0.315,0.070
602,-0.295,0.055
603,-0.290,0.035
604,-0.300,0.030
605,-0.310,0.020
606,-0.310,0.050
607,-0.300,0.065
608,-0.295,0.070
609,-0.285,0.070
610,-0.290,0.070
611,-0.310,0.070
612,-0.320,0.095
613,-0.300,0.115
614,-0.285,0.110
615,-0.295,0.095
616,-0.300,0.075
617,-0.320,0.070
618,-0.345,0.070
619,-0.300,0.070
620,-0.295,0.070
621,-0.300,0.065
622,-0.305,0.055
623,-0.305,0.045
624,-0.315,0.055
625,-0.310,0.085
626,-0.295,0.095
627,-0.290,0.085
628,-0.320,0.065
629,-0.310,0.045
630,-0.315,0.050
631,-0.285,0.065
632,-0.270,0.070
633,-0.265,0.050
634,-0.275,0.030
635,-0.280,0.035
636,-0.300,0.065
637,-0.335,0.095
638,-0.325,0.115
639,-0.325,0.100
640,-0.325,0.070
641,-0.330,0.075
642,-0.340,0.105
643,-0.310,0.120
644,-0.295,0.110
645,-0.290,0.090
646,-0.290,0.055
647,-0.280,0.050
648,-0.275,0.065
649,-0.270,0.085
650,-0.260,0.105
651,-0.270,0.090
652,-0.295,0.070
653,-0.310,0.075
654,-0.310,0.090
655,-0.295,0.105
656,-0.275,0.110
657,-0.285,0.100
658,-0.315,0.085
659,-0.315,0.080
660,-0.310,0.085
661,-0.295,0.085
662,-0.280,0.075
663,-0.280,0.055
664,-0.285,0.045
665,-0.290,0.025
666,-0.295,0.040
667,-0.285,0.060
668,-0.285,0.085
669,-0.260,0.080
670,-0.275,0.085
671,-0.290,0.090
672,-0.280,0.115
673,-0.285,0.165
674,-0.235,0.165
675,-0.210,0.150
676,-0.185,0.130
677,-0.175,0.120
678,-0.150,0.130
679,-0.110,0.140
680,-0.085,0.150
681,-0.025,0.125
682,0.025,0.070
683,0.060,0.040
684,0.050,0.030
685,0.030,0.035
686,-0.005,0.060
687,-0.045,0.085
688,-0.095,0.090
689,-0.115,0.085
690,-0.110,0.065
691,-0.110,0.050
692,-0.090,0.040
693,-0.100,0.030
694,-0.135,0.035
695,-0.180,0.050
696,-0.225,0.065
697,-0.240,0.085
698,-0.230,0.075
699,-0.255,0.070
700,-0.285,0.055
701,-0.310,0.055
702,-0.310,0.050
703,-0.280,0.065
704,-0.260,0.065
705,-0.270,0.070
706,-0.285,0.070
707,-0.320,0.085
708,-0.320,0.085
709,-0.300,0.090
710,-0.260,0.100
711,-0.265,0.085
712,-0.300,0.080
713,-0.370,0.065
714,-0.415,0.055
715,-0.450,0.055
716,-0.435,0.060
717,-0.345,0.070
718,-0.130,0.055
719,0.280,0.030
720,0.790,0.010
721,1.290,0.030
722,1.650,0.090
723,1.865,0.145
724,1.995,0.185
725,2.030,0.225
726,1.970,0.250
727,1.805,0.240
728,1.440,0.185
729,0.800,0.115
730,0.160,0.035
731,-0.480,-0.040
732,-0.740,-0.085
733,-0.535,-0.130
734,-0.355,-0.160
735,-0.330,-0.170
736,-0.360,-0.130
737,-0.390,-0.080
738,-0.365,-0.015
739,-0.340,0.025
740,-0.295,0.060
741,-0.320,0.065
742,-0.365,0.060
743,-0.420,0.085
744,-0.425,0.100
745,-0.410,0.115
746,-0.395,0.110
747,-0.395,0.100
748,-0.405,0.095
749,-0.415,0.105
750,-0.420,0.105
751,-0.410,0.125
752,-0.395,0.130
753,-0.405,0.120
754,-0.405,0.105
755,-0.415,0.120
756,-0.400,0.135
757,-0.370,0.145
758,-0.360,0.145
759,-0.355,0.125
760,-0.365,0.120
761,-0.390,0.125
762,-0.390,0.150
763,-0.375,0.165
764,-0.335,0.175
765,-0.325,0.140
766,-0.340,0.105
767,-0.365,0.080
768,-0.370,0.095
769,-0.340,0.115
770,-0.315,0.125
771,-0.300,0.125
772,-0.310,0.110
773,-0.305,0.090
774,-0.300,0.095
775,-0.290,0.125
776,-0.265,0.145
777,-0.255,0.125
778,-0.260,0.110
779,-0.260,0.115
780,-0.255,0.130
781,-0.275,0.165
782,-0.255,0.170
783,-0.240,0.170
784,-0.245,0.140
785,-0.220,0.125
786,-0.200,0.115
787,-0.160,0.120
788,-0.150,0.120
789,-0.150,0.115
790,-0.145,0.145
791,-0.135,0.140
792,-0.115,0.135
793,-0.100,0.135
794,-0.080,0.110
795,-0.045,0.095
796,-0.025,0.075
797,-0.010,0.075
798,0.015,0.075
799,0.050,0.095
800,0.095,0.085
801,0.120,0.075
802,0.125,0.055
803,0.130,0.060
804,0.165,0.075
805,0.220,0.100
806,0.275,0.115
807,0.310,0.105
808,0.350,0.085
809,0.375,0.080
810,0.395,0.080
811,0.425,0.095
812,0.480,0.105
813,0.545,0.095
814,0.575,0.070
815,0.570,0.070
816,0.575,0.070
817,0.600,0.075
818,0.640,0.075
819,0.635,0.075
820,0.615,0.060
821,0.615,0.045
822,0.605,0.030
823,0.610,0.020
824,0.600,0.040
825,0.575,0.055
826,0.515,0.040
827,0.495,0.035
828,0.440,0.055
829,0.440,0.080
830,0.445,0.080
831,0.410,0.095
832,0.340,0.090
833,0.265,0.065
834,0.245,0.065
835,0.230,0.090
836,0.215,0.105
837,0.175,0.100
838,0.125,0.110
839,0.055,0.105
840,0.035,0.085
841,0.015,0.110
842,0.010,0.130
843,-0.015,0.100
844,-0.040,0.085
845,-0.045,0.055
846,-0.070,0.060
847,-0.055,0.095
848,-0.060,0.100
849,-0.090,0.110
850,-0.125,0.095
851,-0.165,0.095
852,-0.210,0.095
853,-0.200,0.105
854,-0.200,0.115
855,-0.205,0.115
856,-0.220,0.100
857,-0.255,0.105
858,-0.255,0.095
859,-0.270,0.100
860,-0.265,0.105
861,-0.255,0.095
862,-0.250,0.100
863,-0.275,0.105
864,-0.285,0.130
865,-0.295,0.140
866,-0.290,0.130
867,-0.275,0.095
868,-0.280,0.065
869,-0.300,0.060
870,-0.310,0.070
871,-0.315,0.100
872,-0.320,0.110
873,-0.285,0.110
874,-0.325,0.100
875,-0.340,0.105
876,-0.355,0.115
877,-0.350,0.150
878,-0.340,0.160
879,-0.335,0.150
880,-0.335,0.125
881,-0.345,0.115
882,-0.325,0.115
883,-0.330,0.115
884,-0.345,0.135
885,-0.345,0.120
886,-0.360,0.130
887,-0.330,0.140
888,-0.320,0.140
889,-0.330,0.160
890,-0.325,0.145
891,-0.330,0.105
892,-0.335,0.080
893,-0.315,0.095
894,-0.310,0.120
895,-0.300,0.115
896,-0.270,0.105
897,-0.270,0.075
898,-0.275,0.075
899,-0.290,0.070
900,-0.295,0.105
901,-0.300,0.115
902,-0.280,0.115
903,-0.295,0.105
904,-0.285,0.090
905,-0.295,0.090
906,-0.280,0.100
907,-0.260,0.110
908,-0.270,0.115
909,-0.285,0.110
910,-0.300,0.100
911,-0.290,0.105
912,-0.290,0.115
913,-0.290,0.125
914,-0.275,0.135
915,-0.300,0.120
916,-0.305,0.105
917,-0.290,0.095
918,-0.290,0.100
919,-0.280,0.120
920,-0.280,0.125
921,-0.270,0.130
922,-0.295,0.115
923,-0.305,0.120
924,-0.320,0.135
925,-0.320,0.140
926,-0.300,0.135
927,-0.290,0.120
928,-0.285,0.110
929,-0.300,0.095
930,-0.305,0.095
931,-0.305,0.110
932,-0.300,0.110
933,-0.315,0.105
934,-0.320,0.090
935,-0.315,0.095
936,-0.325,0.105
937,-0.305,0.125
938,-0.270,0.120
939,-0.275,0.115
940,-0.290,0.090
941,-0.320,0.100
942,-0.320,0.100
943,-0.285,0.110
944,-0.260,0.115
945,-0.300,0.120
946,-0.335,0.125
947,-0.355,0.140
948,-0.340,0.160
949,-0.310,0.140
950,-0.295,0.135
951,-0.295,0.120
952,-0.310,0.100
953,-0.330,0.105
954,-0.355,0.110
955,-0.330,0.105
956,-0.325,0.105
957,-0.315,0.080
958,-0.330,0.070
959,-0.340,0.080
960,-0.340,0.100
961,-0.300,0.120
962,-0.275,0.125
963,-0.295,0.100
964,-0.330,0.095
965,-0.365,0.075
966,-0.360,0.085
967,-0.330,0.105
968,-0.315,0.100
969,-0.310,0.110
970,-0.315,0.095
971,-0.335,0.090
972,-0.340,0.115
973,-0.325,0.130
974,-0.320,0.130
975,-0.310,0.120
976,-0.320,0.115
977,-0.305,0.095
978,-0.310,0.090
979,-0.310,0.090
980,-0.315,0.085
981,-0.315,0.075
982,-0.325,0.075
983,-0.330,0.075
984,-0.345,0.105
985,-0.320,0.130
986,-0.300,0.130
987,-0.300,0.135
988,-0.305,0.135
989,-0.320,0.150
990,-0.320,0.165
991,-0.305,0.165
992,-0.310,0.145
993,-0.340,0.095
994,-0.365,0.075
995,-0.365,0.085
996,-0.340,0.115
997,-0.325,0.150
998,-0.325,0.170
999,-0.310,0.095
1000,-0.315,0.040
1001,-0.305,0.015
1002,-0.290,0.025
1003,-0.285,0.025
1004,-0.285,0.025
1005,-0.310,0.030
1006,-0.320,0.035
1007,-0.300,0.065
1008,-0.290,0.090
1009,-0.285,0.105
1010,-0.330,0.100
1011,-0.350,0.095
1012,-0.355,0.095
1013,-0.340,0.115
1014,-0.320,0.115
1015,-0.320,0.120
1016,-0.315,0.115
1017,-0.330,0.115
1018,-0.330,0.090
1019,-0.325,0.080
1020,-0.295,0.055
1021,-0.290,0.045
1022,-0.295,0.040
1023,-0.280,0.045
1024,-0.330,0.060
1025,-0.330,0.100
1026,-0.330,0.115
1027,-0.300,0.110
1028,-0.290,0.085
1029,-0.290,0.060
1030,-0.295,0.050
1031,-0.315,0.070
1032,-0.325,0.085
1033,-0.285,0.095
1034,-0.280,0.085
1035,-0.260,0.095
1036,-0.265,0.105
1037,-0.250,0.120
1038,-0.205,0.135
1039,-0.165,0.155
1040,-0.140,0.165
1041,-0.135,0.155
1042,-0.140,0.130
1043,-0.105,0.125
1044,-0.075,0.130
1045,0.010,0.145
1046,0.035,0.150
1047,0.035,0.115
1048,0.025,0.075
1049,-0.010,0.040
1050,-0.030,0.045
1051,-0.070,0.050
1052,-0.105,0.055
1053,-0.115,0.055
1054,-0.125,0.050
1055,-0.160,0.065
1056,-0.165,0.085
1057,-0.170,0.105
1058,-0.185,0.105
1059,-0.210,0.105
1060,-0.250,0.110
1061,-0.265,0.095
1062,-0.275,0.090
1063,-0.275,0.085
1064,-0.305,0.070
1065,-0.285,0.065
1066,-0.275,0.075
1067,-0.250,0.075
1068,-0.245,0.075
1069,-0.260,0.075
1070,-0.295,0.075
1071,-0.305,0.080
1072,-0.325,0.075
1073,-0.340,0.090
1074,-0.345,0.100
1075,-0.360,0.115
1076,-0.390,0.095
1077,-0.435,0.060
1078,-0.430,0.025
1079,-0.285,0.020
1080,0.020,0.060
1081,0.470,0.075
1082,1.005,0.100
1083,1.470,0.110
1084,1.770,0.135
1085,1.950,0.170
1086,2.030,0.195
1087,2.010,0.215
1088,1.865,0.215
1089,1.535,0.170
1090,0.950,0.100
1091,0.310,0.050
1092,-0.330,-0.020
1093,-0.750,-0.070
1094,-0.615,-0.130
1095,-0.415,-0.170
1096,-0.355,-0.165
1097,-0.385,-0.125
1098,-0.405,-0.045
1099,-0.365,0.015
1100,-0.330,0.050
1101,-0.335,0.075
1102,-0.350,0.075
1103,-0.390,0.100
1104,-0.410,0.130
1105,-0.410,0.150
1106,-0.415,0.150
1107,-0.390,0.125
1108,-0.390,0.095
1109,-0.380,0.085
1110,-0.385,0.105
1111,-0.380,0.125
1112,-0.395,0.125
1113,-0.415,0.105
1114,-0.435,0.105
1115,-0.425,0.120
1116,-0.405,0.145
1117,-0.385,0.175
1118,-0.390,0.155
1119,-0.395,0.150
1120,-0.400,0.115
1121,-0.405,0.125
1122,-0.390,0.125
1123,-0.375,0.125
1124,-0.385,0.110
1125,-0.370,0.110
1126,-0.360,0.110
1127,-0.355,0.120
1128,-0.335,0.120
1129,-0.315,0.125
1130,-0.330,0.130
1131,-0.360,0.115
1132,-0.355,0.105
1133,-0.350,0.125
1134,-0.345,0.135
1135,-0.305,0.135
1136,-0.295,0.135
1137,-0.260,0.115
1138,-0.295,0.115
1139,-0.300,0.135
1140,-0.290,0.170
1141,-0.265,0.185
1142,-0.255,0.165
1143,-0.240,0.120
1144,-0.250,0.105
1145,-0.250,0.120
1146,-0.235,0.160
1147,-0.220,0.170
1148,-0.185,0.145
1149,-0.165,0.105
1150,-0.150,0.070
1151,-0.155,0.075
1152,-0.130,0.105
1153,-0.120,0.150
1154,-0.105,0.155
1155,-0.095,0.130
1156,-0.060,0.100
1157,-0.040,0.090
1158,0.000,0.110
1159,0.020,0.105
1160,0.030,0.090
1161,0.050,0.070
1162,0.060,0.060
1163,0.095,0.070
1164,0.125,0.085
1165,0.170,0.110
1166,0.200,0.105
1167,0.245,0.090
1168,0.255,0.085
1169,0.285,0.095
1170,0.330,0.100
1171,0.375,0.095
1172,0.400,0.085
1173,0.420,0.075
1174,0.420,0.055
1175,0.455,0.055
1176,0.500,0.070
1177,0.540,0.070
1178,0.560,0.080
1179,0.560,0.080
1180,0.580,0.085
1181,0.580,0.075
1182,0.585,0.070
1183,0.595,0.075
1184,0.585,0.070
1185,0.560,0.055
1186,0.525,0.050
1187,0.490,0.085
1188,0.475,0.120
1189,0.455,0.125
1190,0.435,0.100
1191,0.410,0.060
1192,0.355,0.035
1193,0.285,0.040
1194,0.245,0.080
1195,0.205,0.100
1196,0.175,0.085
1197,0.150,0.075
1198,0.145,0.075
1199,0.120,0.095
1200,0.060,0.125
1201,0.030,0.165
1202,-0.005,0.145
1203,-0.050,0.125
1204,-0.065,0.090
1205,-0.060,0.085
1206,-0.065,0.075
1207,-0.080,0.085
1208,-0.095,0.075
1209,-0.125,0.075
1210,-0.150,0.065
1211,-0.160,0.090
1212,-0.160,0.090
1213,-0.160,0.095
1214,-0.185,0.095
1215,-0.220,0.080
1216,-0.250,0.085
1217,-0.245,0.120
1218,-0.245,0.130
1219,-0.245,0.140
1220,-0.265,0.140
1221,-0.270,0.120
1222,-0.275,0.105
1223,-0.260,0.100
1224,-0.255,0.110
1225,-0.260,0.105
1226,-0.300,0.125
1227,-0.335,0.110
1228,-0.345,0.115
1229,-0.325,0.110
1230,-0.315,0.125
1231,-0.290,0.120
1232,-0.290,0.100
1233,-0.310,0.080
1234,-0.330,0.075
1235,-0.340,0.090
1236,-0.335,0.090
1237,-0.320,0.115
1238,-0.320,0.100
1239,-0.330,0.080
1240,-0.335,0.075
1241,-0.340,0.085
1242,-0.320,0.110
1243,-0.285,0.120
1244,-0.265,0.115
1245,-0.280,0.120
1246,-0.290,0.095
1247,-0.315,0.095
1248,-0.305,0.110
1249,-0.280,0.110
1250,-0.290,0.115
1251,-0.300,0.115
1252,-0.305,0.110
1253,-0.290,0.130
1254,-0.275,0.130
1255,-0.270,0.150
1256,-0.280,0.185
1257,-0.295,0.160
1258,-0.315,0.145
1259,-0.280,0.120
1260,-0.240,0.110
1261,-0.225,0.110
1262,-0.245,0.110
