'sample interval','MLII','V1'
142,-0.090,0.050
143,-0.095,0.045
144,-0.090,0.060
145,-0.090,0.080
146,-0.070,0.095
147,-0.060,0.090
148,-0.065,0.075
149,-0.080,0.060
150,-0.100,0.035
151,-0.115,0.050
152,-0.125,0.055
153,-0.130,0.055
154,-0.140,0.055
155,-0.160,0.050
156,-0.160,0.055
157,-0.165,0.060
158,-0.185,0.075
159,-0.175,0.120
160,-0.185,0.130
161,-0.185,0.140
162,-0.195,0.170
163,-0.200,0.175
164,-0.190,0.180
165,-0.190,0.150
166,-0.185,0.125
167,-0.180,0.095
168,-0.185,0.080
169,-0.190,0.050
170,-0.190,0.045
171,-0.185,0.050
172,-0.175,0.065
173,-0.190,0.075
174,-0.190,0.090
175,-0.200,0.090
176,-0.195,0.090
177,-0.200,0.120
178,-0.210,0.135
179,-0.240,0.165
180,-0.260,0.170
181,-0.250,0.180
182,-0.215,0.205
183,-0.115,0.210
184,0.010,0.215
185,0.170,0.210
186,0.375,0.215
187,0.600,0.235
188,0.850,0.235
189,1.080,0.205
190,1.195,0.120
191,1.150,-0.005
192,0.900,-0.120
193,0.550,-0.155
194,0.115,-0.120
195,-0.340,-0.095
196,-0.710,-0.080
197,-0.850,-0.085
198,-0.800,-0.085
199,-0.680,-0.070
200,-0.555,-0.055
201,-0.445,-0.035
202,-0.375,-0.020
203,-0.320,-0.010
204,-0.285,-0.010
205,-0.255,0.005
206,-0.235,0.010
207,-0.215,0.050
208,-0.220,0.080
209,-0.220,0.070
210,-0.235,0.050
211,-0.210,0.050
212,-0.200,0.070
213,-0.205,0.090
214,-0.200,0.105
215,-0.205,0.090
216,-0.210,0.095
217,-0.225,0.100
218,-0.210,0.120
219,-0.190,0.125
220,-0.180,0.115
221,-0.195,0.100
222,-0.205,0.095
223,-0.210,0.110
224,-0.210,0.105
225,-0.200,0.125
226,-0.195,0.115
227,-0.205,0.115
228,-0.215,0.110
229,-0.205,0.105
230,-0.205,0.125
231,-0.175,0.155
232,-0.175,0.145
233,-0.160,0.115
234,-0.160,0.075
235,-0.140,0.065
236,-0.150,0.080
237,-0.125,0.115
238,-0.120,0.135
239,-0.125,0.150
240,-0.145,0.185
241,-0.145,0.205
242,-0.125,0.205
243,-0.090,0.170
244,-0.060,0.100
245,-0.070,0.070
246,-0.070,0.075
247,-0.075,0.105
248,-0.060,0.120
249,-0.040,0.120
250,-0.015,0.095
251,-0.020,0.080
252,-0.020,0.090
253,0.005,0.110
254,0.025,0.120
255,0.040,0.125
256,0.040,0.130
257,0.050,0.135
258,0.025,0.125
259,0.025,0.115
260,0.035,0.130
261,0.060,0.140
262,0.085,0.125
263,0.090,0.110
264,0.070,0.130
265,0.065,0.125
266,0.070,0.135
267,0.095,0.155
268,0.110,0.150
269,0.105,0.145
270,0.090,0.135
271,0.075,0.145
272,0.075,0.160
273,0.080,0.175
274,0.090,0.160
275,0.085,0.160
276,0.055,0.150
277,0.035,0.155
278,0.055,0.175
279,0.055,0.185
280,0.045,0.220
281,0.025,0.235
282,0.000,0.225
283,-0.005,0.200
284,-0.020,0.185
285,-0.035,0.175
286,-0.045,0.160
287,-0.060,0.145
288,-0.085,0.105
289,-0.105,0.095
290,-0.115,0.070
291,-0.125,0.075
292,-0.120,0.065
293,-0.130,0.060
294,-0.155,0.055
295,-0.160,0.080
296,-0.170,0.090
297,-0.165,0.105
298,-0.175,0.095
299,-0.165,0.080
300,-0.190,0.090
301,-0.205,0.080
302,-0.205,0.100
303,-0.200,0.115
304,-0.205,0.120
305,-0.210,0.125
306,-0.220,0.125
307,-0.235,0.140
308,-0.225,0.140
309,-0.205,0.160
310,-0.195,0.165
311,-0.200,0.155
312,-0.210,0.110
313,-0.230,0.105
314,-0.215,0.105
315,-0.205,0.105
316,-0.200,0.100
317,-0.190,0.080
318,-0.210,0.050
319,-0.220,0.070
320,-0.215,0.100
321,-0.215,0.135
322,-0.195,0.130
323,-0.195,0.115
324,-0.195,0.095
325,-0.210,0.075
326,-0.210,0.090
327,-0.205,0.100
328,-0.195,0.105
329,-0.200,0.095
330,-0.200,0.095
331,-0.205,0.110
332,-0.205,0.125
333,-0.195,0.145
334,-0.180,0.135
335,-0.185,0.115
336,-0.200,0.075
337,-0.200,0.055
338,-0.165,0.055
339,-0.165,0.080
340,-0.145,0.110
341,-0.155,0.125
342,-0.165,0.115
343,-0.150,0.105
344,-0.145,0.095
345,-0.145,0.105
346,-0.150,0.100
347,-0.165,0.095
348,-0.165,0.095
349,-0.170,0.120
350,-0.150,0.125
351,-0.145,0.135
352,-0.130,0.130
353,-0.140,0.120
354,-0.145,0.105
355,-0.145,0.125
356,-0.135,0.160
357,-0.130,0.170
358,-0.115,0.145
359,-0.110,0.115
360,-0.115,0.070
361,-0.120,0.040
362,-0.110,0.030
363,-0.120,0.045
364,-0.120,0.045
365,-0.130,0.050
366,-0.135,0.030
367,-0.140,0.050
368,-0.145,0.050
369,-0.140,0.055
370,-0.125,0.065
371,-0.120,0.050
372,-0.140,0.050
373,-0.170,0.040
374,-0.180,0.030
375,-0.180,0.050
376,-0.175,0.040
377,-0.185,0.025
378,-0.190,0.025
379,-0.205,0.025
380,-0.185,0.040
381,-0.165,0.060
382,-0.145,0.070
383,-0.160,0.080
384,-0.190,0.100
385,-0.215,0.115
386,-0.225,0.130
387,-0.235,0.120
388,-0.245,0.095
389,-0.275,0.075
390,-0.280,0.070
391,-0.275,0.080
392,-0.270,0.090
393,-0.235,0.100
394,-0.240,0.075
395,-0.255,0.075
396,-0.265,0.095
397,-0.265,0.100
398,-0.255,0.090
399,-0.260,0.095
400,-0.250,0.085
401,-0.250,0.065
402,-0.250,0.030
403,-0.250,0.030
404,-0.255,0.065
405,-0.250,0.090
406,-0.240,0.105
407,-0.240,0.095
408,-0.240,0.070
409,-0.260,0.055
410,-0.255,0.065
411,-0.255,0.085
412,-0.285,0.110
413,-0.320,0.115
414,-0.335,0.135
415,-0.360,0.140
416,-0.310,0.170
417,-0.250,0.205
418,-0.160,0.200
419,-0.035,0.190
420,0.100,0.185
421,0.280,0.210
422,0.520,0.215
423,0.760,0.220
424,0.960,0.175
425,1.080,0.110
426,1.055,0.000
427,0.905,-0.090
428,0.635,-0.140
429,0.325,-0.130
430,-0.060,-0.115
431,-0.500,-0.110
432,-0.810,-0.115
433,-0.880,-0.115
434,-0.825,-0.090
435,-0.740,-0.070
436,-0.650,-0.070
437,-0.550,-0.100
438,-0.475,-0.085
439,-0.410,-0.060
440,-0.370,-0.005
441,-0.335,0.030
442,-0.320,0.040
443,-0.300,0.065
444,-0.305,0.070
445,-0.300,0.070
446,-0.280,0.095
447,-0.275,0.080
448,-0.275,0.060
449,-0.290,0.030
450,-0.285,0.035
451,-0.280,0.020
452,-0.265,0.040
453,-0.260,0.035
454,-0.250,0.050
455,-0.255,0.045
456,-0.270,0.035
457,-0.265,0.040
458,-0.255,0.045
459,-0.245,0.085
460,-0.245,0.070
461,-0.285,0.055
462,-0.275,0.050
463,-0.260,0.040
464,-0.250,0.055
465,-0.235,0.070
466,-0.240,0.070
467,-0.255,0.070
468,-0.225,0.060
469,-0.235,0.055
470,-0.225,0.065
471,-0.210,0.075
472,-0.200,0.055
473,-0.195,0.045
474,-0.205,0.025
475,-0.205,0.035
476,-0.190,0.060
477,-0.160,0.075
478,-0.130,0.080
479,-0.135,0.065
480,-0.155,0.045
481,-0.165,0.055
482,-0.160,0.065
483,-0.145,0.085
484,-0.140,0.080
485,-0.135,0.085
486,-0.130,0.095
487,-0.120,0.105
488,-0.105,0.130
489,-0.075,0.120
490,-0.060,0.125
491,-0.035,0.100
492,-0.040,0.085
493,-0.040,0.065
494,-0.005,0.060
495,0.010,0.065
496,0.015,0.065
497,0.015,0.065
498,0.005,0.065
499,0.010,0.065
500,0.035,0.050
501,0.040,0.040
502,0.060,0.030
503,0.060,0.045
504,0.050,0.055
505,0.030,0.070
506,0.045,0.085
507,0.040,0.105
508,0.050,0.090
509,0.050,0.080
510,0.050,0.060
511,0.045,0.055
512,0.055,0.060
513,0.060,0.075
514,0.060,0.070
515,0.055,0.065
516,0.035,0.065
517,0.015,0.075
518,0.005,0.100
519,0.005,0.110
520,-0.010,0.135
521,-0.035,0.130
522,-0.080,0.125
523,-0.095,0.140
524,-0.085,0.125
525,-0.080,0.115
526,-0.085,0.055
527,-0.100,0.020
528,-0.125,-0.025
529,-0.145,-0.020
530,-0.150,0.010
531,-0.160,0.030
532,-0.180,0.050
533,-0.185,0.050
534,-0.195,0.050
535,-0.200,0.035
536,-0.205,0.040
537,-0.195,0.060
538,-0.190,0.075
539,-0.190,0.080
540,-0.200,0.065
541,-0.230,0.055
542,-0.215,0.060
543,-0.205,0.050
544,-0.205,0.060
545,-0.220,0.055
546,-0.210,0.060
547,-0.230,0.070
548,-0.240,0.105
549,-0.235,0.125
550,-0.245,0.135
551,-0.235,0.080
552,-0.250,0.020
553,-0.250,-0.030
554,-0.230,-0.025
555,-0.225,-0.010
556,-0.220,-0.005
557,-0.235,-0.005
558,-0.240,-0.005
559,-0.250,0.000
560,-0.250,0.015
561,-0.230,0.025
562,-0.215,0.040
563,-0.220,0.030
564,-0.225,0.015
565,-0.225,0.020
566,-0.215,0.025
567,-0.200,0.040
568,-0.200,0.040
569,-0.215,0.040
570,-0.230,0.040
571,-0.240,0.050
572,-0.230,0.085
573,-0.205,0.090
574,-0.200,0.105
575,-0.205,0.070
576,-0.235,0.040
577,-0.265,0.050
578,-0.250,0.040
579,-0.230,0.055
580,-0.205,0.050
581,-0.205,0.040
582,-0.230,0.025
583,-0.235,0.015
584,-0.225,0.000
585,-0.195,0.020
586,-0.185,0.025
587,-0.165,0.015
588,-0.170,0.005
589,-0.170,0.010
590,-0.185,0.040
591,-0.185,0.065
592,-0.185,0.070
593,-0.175,0.070
594,-0.165,0.050
595,-0.155,0.055
596,-0.160,0.065
597,-0.150,0.070
598,-0.140,0.050
599,-0.155,0.015
600,-0.165,0.005
601,-0.185,0.010
602,-0.195,0.045
603,-0.190,0.065
604,-0.210,0.080
605,-0.215,0.070
606,-0.220,0.045
607,-0.190,0.020
608,-0.180,-0.015
609,-0.185,-0.025
610,-0.185,-0.055
611,-0.195,-0.045
612,-0.220,-0.050
613,-0.230,-0.025
614,-0.230,-0.025
615,-0.235,-0.040
616,-0.230,-0.030
617,-0.240,-0.015
618,-0.255,0.005
619,-0.255,0.010
620,-0.235,0.030
621,-0.240,0.030
622,-0.250,0.020
623,-0.290,0.005
624,-0.315,-0.005
625,-0.325,-0.005
626,-0.315,0.000
627,-0.300,0.015
628,-0.300,0.030
629,-0.295,0.035
630,-0.315,0.040
631,-0.310,0.040
632,-0.310,0.030
633,-0.300,0.030
634,-0.295,0.020
635,-0.305,0.015
636,-0.335,0.005
637,-0.350,0.025
638,-0.340,0.040
639,-0.320,0.035
640,-0.310,0.045
641,-0.295,0.045
642,-0.305,0.025
643,-0.310,0.010
644,-0.305,0.020
645,-0.300,0.015
646,-0.310,0.035
647,-0.335,0.065
648,-0.375,0.105
649,-0.405,0.135
650,-0.415,0.165
651,-0.375,0.175
652,-0.325,0.155
653,-0.220,0.130
654,-0.090,0.095
655,0.065,0.085
656,0.285,0.130
657,0.515,0.155
658,0.755,0.155
659,0.940,0.130
660,0.995,0.050
661,0.920,-0.040
662,0.725,-0.110
663,0.445,-0.105
664,0.095,-0.100
665,-0.340,-0.110
666,-0.705,-0.120
667,-0.885,-0.105
668,-0.885,-0.095
669,-0.805,-0.100
670,-0.750,-0.105
671,-0.700,-0.115
672,-0.600,-0.120
673,-0.515,-0.130
674,-0.440,-0.120
675,-0.415,-0.090
676,-0.410,-0.050
677,-0.395,-0.045
678,-0.385,-0.035
679,-0.375,-0.010
680,-0.365,0.020
681,-0.330,0.035
682,-0.315,0.030
683,-0.320,0.015
684,-0.340,0.000
685,-0.345,0.030
686,-0.335,0.030
687,-0.315,0.060
688,-0.300,0.035
689,-0.310,0.010
690,-0.330,0.000
691,-0.355,0.010
692,-0.335,0.040
693,-0.305,0.050
694,-0.295,0.015
695,-0.305,0.015
696,-0.320,-0.005
697,-0.325,0.000
698,-0.315,0.030
699,-0.290,0.035
700,-0.285,0.040
701,-0.285,0.040
702,-0.285,0.030
703,-0.275,0.025
704,-0.260,0.010
705,-0.250,0.010
706,-0.245,0.000
707,-0.245,0.005
708,-0.240,-0.010
709,-0.230,-0.005
710,-0.220,0.000
711,-0.200,0.020
712,-0.195,0.035
713,-0.185,0.040
714,-0.200,0.040
715,-0.190,0.015
716,-0.175,0.030
717,-0.160,0.030
718,-0.135,0.015
719,-0.110,0.005
720,-0.100,-0.005
721,-0.100,0.005
722,-0.090,0.045
723,-0.095,0.045
724,-0.095,0.035
725,-0.080,0.015
726,-0.070,0.010
727,-0.060,0.025
728,-0.045,0.045
729,-0.025,0.050
730,-0.010,0.020
731,0.010,-0.005
732,-0.005,-0.005
733,-0.025,0.015
734,-0.035,0.035
735,-0.020,0.070
736,0.000,0.070
737,-0.015,0.045
738,-0.025,0.020
739,0.005,0.020
740,0.010,0.040
741,0.035,0.055
742,0.030,0.040
743,0.015,0.030
744,-0.015,0.005
745,-0.035,0.005
746,-0.035,0.045
747,-0.050,0.055
748,-0.075,0.070
749,-0.100,0.060
750,-0.120,0.065
751,-0.130,0.045
752,-0.140,0.050
753,-0.115,0.045
754,-0.110,0.050
755,-0.135,0.025
756,-0.165,0.010
757,-0.180,-0.015
758,-0.190,0.000
759,-0.200,0.010
760,-0.205,0.020
761,-0.220,0.005
762,-0.240,-0.010
763,-0.280,0.000
764,-0.305,0.010
765,-0.315,0.025
766,-0.305,0.045
767,-0.300,0.055
768,-0.290,0.045
769,-0.315,0.055
770,-0.305,0.045
771,-0.305,0.050
772,-0.305,0.030
773,-0.315,0.010
774,-0.335,-0.020
775,-0.340,-0.015
776,-0.330,0.000
777,-0.320,0.025
778,-0.305,0.035
779,-0.315,0.015
780,-0.310,0.015
781,-0.310,0.025
782,-0.290,0.045
783,-0.280,0.075
784,-0.275,0.065
785,-0.295,0.045
786,-0.305,0.025
787,-0.315,0.030
788,-0.295,0.040
789,-0.300,0.040
790,-0.275,0.010
791,-0.280,0.010
792,-0.260,0.010
793,-0.270,0.035
794,-0.255,0.040
795,-0.260,0.030
796,-0.250,0.000
797,-0.265,-0.010
798,-0.275,-0.015
799,-0.295,0.010
800,-0.275,0.025
801,-0.265,0.020
802,-0.235,0.025
803,-0.270,0.020
804,-0.290,0.010
805,-0.290,0.035
806,-0.280,0.045
807,-0.250,0.040
808,-0.210,0.040
809,-0.215,0.020
810,-0.240,0.015
811,-0.275,0.010
812,-0.285,0.010
813,-0.260,0.040
814,-0.240,0.035
815,-0.225,0.030
816,-0.250,0.015
817,-0.265,0.025
818,-0.250,0.045
819,-0.235,0.050
820,-0.230,0.045
821,-0.235,0.045
822,-0.250,0.040
823,-0.230,0.040
824,-0.230,0.055
825,-0.215,0.060
826,-0.195,0.065
827,-0.200,0.065
828,-0.210,0.040
829,-0.205,-0.010
830,-0.230,-0.045
831,-0.225,-0.040
832,-0.210,-0.045
833,-0.200,-0.020
834,-0.235,-0.010
835,-0.265,-0.015
836,-0.270,-0.005
837,-0.260,-0.020
838,-0.240,-0.020
839,-0.225,-0.020
840,-0.235,-0.030
841,-0.240,-0.015
842,-0.240,-0.020
843,-0.230,-0.025
844,-0.245,-0.050
845,-0.280,-0.055
846,-0.310,-0.060
847,-0.285,-0.050
848,-0.255,-0.010
849,-0.235,0.005
850,-0.255,0.020
851,-0.280,0.030
852,-0.285,0.020
853,-0.305,0.005
854,-0.320,0.000
855,-0.355,0.020
856,-0.360,0.025
857,-0.355,0.015
858,-0.345,0.010
859,-0.345,0.000
860,-0.355,0.025
861,-0.340,0.040
862,-0.330,0.040
863,-0.315,0.050
864,-0.330,0.030
865,-0.355,0.045
866,-0.375,0.070
867,-0.365,0.085
868,-0.345,0.045
869,-0.340,0.005
870,-0.350,-0.015
871,-0.350,-0.040
872,-0.350,-0.030
873,-0.340,-0.010
874,-0.340,-0.020
875,-0.345,-0.025
876,-0.380,-0.010
877,-0.390,0.000
878,-0.420,0.050
879,-0.450,0.085
880,-0.430,0.100
881,-0.405,0.105
882,-0.350,0.085
883,-0.265,0.090
884,-0.120,0.095
885,0.080,0.110
886,0.325,0.125
887,0.570,0.155
888,0.780,0.140
889,0.940,0.120
890,1.035,0.050
891,0.960,-0.020
892,0.770,-0.100
893,0.460,-0.125
894,0.065,-0.140
895,-0.415,-0.120
896,-0.765,-0.080
897,-0.900,-0.065
898,-0.865,-0.095
899,-0.805,-0.135
900,-0.740,-0.180
901,-0.660,-0.155
902,-0.555,-0.120
903,-0.470,-0.080
904,-0.430,-0.055
905,-0.440,-0.050
906,-0.445,-0.035
907,-0.450,-0.035
908,-0.420,-0.005
909,-0.380,0.010
910,-0.375,0.010
911,-0.390,-0.005
912,-0.395,-0.035
913,-0.410,-0.025
914,-0.420,0.020
915,-0.410,0.050
916,-0.385,0.050
917,-0.370,0.010
918,-0.355,-0.030
919,-0.385,-0.040
920,-0.400,-0.025
921,-0.405,-0.005
922,-0.380,-0.015
923,-0.375,0.010
924,-0.355,-0.005
925,-0.340,0.000
926,-0.335,0.030
927,-0.360,0.040
928,-0.370,0.045
929,-0.365,0.010
930,-0.350,-0.025
931,-0.340,-0.020
932,-0.355,-0.005
933,-0.345,0.020
934,-0.315,0.020
935,-0.295,0.020
936,-0.290,0.025
937,-0.295,0.025
938,-0.295,0.010
939,-0.285,0.000
940,-0.290,0.015
941,-0.290,0.030
942,-0.295,0.040
943,-0.280,0.060
944,-0.255,0.020
945,-0.230,-0.025
946,-0.185,-0.035
947,-0.170,-0.040
948,-0.185,-0.020
949,-0.230,-0.010
950,-0.255,-0.005
951,-0.225,0.015
952,-0.170,0.030
953,-0.150,0.045
954,-0.175,0.035
955,-0.185,0.035
956,-0.175,0.015
957,-0.145,0.025
958,-0.110,0.020
959,-0.090,0.010
960,-0.085,0.010
961,-0.090,0.030
962,-0.055,0.035
963,-0.030,0.040
964,0.005,0.010
965,-0.030,0.000
966,-0.070,-0.015
967,-0.110,0.010
968,-0.105,0.045
969,-0.080,0.095
970,-0.060,0.080
971,-0.065,0.055
972,-0.105,0.045
973,-0.100,0.050
974,-0.045,0.050
975,-0.020,0.050
976,-0.045,0.035
977,-0.080,0.035
978,-0.110,0.030
979,-0.085,0.010
980,-0.085,0.015
981,-0.130,0.025
982,-0.170,0.045
983,-0.185,0.055
984,-0.170,0.045
985,-0.150,0.030
986,-0.145,0.020
987,-0.175,-0.005
988,-0.225,-0.025
989,-0.230,-0.025
990,-0.180,-0.005
991,-0.180,0.005
992,-0.220,0.005
993,-0.315,-0.015
994,-0.355,-0.015
995,-0.350,-0.020
996,-0.335,-0.025
997,-0.325,-0.010
998,-0.290,0.005
999,-0.280,0.030
1000,-0.285,0.015
1001,-0.310,-0.015
1002,-0.345,-0.010
1003,-0.380,0.020
1004,-0.380,0.045
1005,-0.360,0.060
1006,-0.350,0.065
1007,-0.330,0.075
1008,-0.330,0.075
1009,-0.315,0.080
1010,-0.320,0.070
1011,-0.335,0.010
1012,-0.355,-0.040
1013,-0.365,-0.085
1014,-0.340,-0.095
1015,-0.330,-0.065
1016,-0.305,-0.030
1017,-0.320,-0.025
1018,-0.355,-0.035
1019,-0.390,-0.045
1020,-0.395,-0.020
1021,-0.365,0.000
1022,-0.325,0.030
1023,-0.315,0.020
1024,-0.325,0.015
1025,-0.355,-0.010
1026,-0.390,-0.015
1027,-0.395,-0.015
1028,-0.360,-0.010
1029,-0.325,-0.025
1030,-0.320,-0.025
1031,-0.335,-0.035
1032,-0.330,-0.020
1033,-0.315,0.000
1034,-0.285,0.020
1035,-0.280,0.015
1036,-0.300,0.000
1037,-0.305,-0.005
1038,-0.300,-0.010
1039,-0.290,-0.015
1040,-0.290,0.005
1041,-0.305,0.015
1042,-0.315,0.015
1043,-0.320,0.000
1044,-0.290,-0.005
1045,-0.250,0.020
1046,-0.200,0.050
1047,-0.190,0.045
1048,-0.215,0.040
1049,-0.235,0.045
1050,-0.250,0.035
1051,-0.225,0.025
1052,-0.185,0.020
1053,-0.170,0.010
1054,-0.190,-0.020
1055,-0.245,-0.025
1056,-0.250,-0.030
1057,-0.240,-0.015
1058,-0.240,-0.015
1059,-0.265,-0.025
1060,-0.310,-0.015
1061,-0.335,-0.020
1062,-0.340,-0.010
1063,-0.315,-0.010
1064,-0.310,0.015
1065,-0.295,0.015
1066,-0.300,-0.035
1067,-0.300,-0.085
1068,-0.290,-0.100
1069,-0.280,-0.085
1070,-0.295,-0.040
1071,-0.325,-0.045
1072,-0.325,-0.065
1073,-0.320,-0.055
1074,-0.300,-0.050
1075,-0.290,-0.030
1076,-0.275,-0.015
1077,-0.275,-0.015
1078,-0.300,-0.025
1079,-0.335,-0.035
1080,-0.375,-0.060
1081,-0.365,-0.050
1082,-0.365,-0.040
1083,-0.360,-0.035
1084,-0.355,-0.035
1085,-0.390,-0.040
1086,-0.405,-0.025
1087,-0.370,0.005
1088,-0.305,0.020
1089,-0.305,0.035
1090,-0.370,0.040
1091,-0.435,0.035
1092,-0.440,0.015
1093,-0.410,-0.020
1094,-0.365,-0.030
1095,-0.355,-0.025
1096,-0.370,0.000
1097,-0.390,-0.010
1098,-0.405,-0.005
1099,-0.350,-0.040
1100,-0.310,-0.050
1101,-0.295,-0.055
1102,-0.330,-0.040
1103,-0.380,-0.015
1104,-0.430,0.020
1105,-0.400,0.050
1106,-0.350,0.080
1107,-0.250,0.090
1108,-0.140,0.100
1109,0.000,0.110
1110,0.195,0.105
1111,0.440,0.140
1112,0.705,0.175
1113,0.945,0.180
1114,1.105,0.145
1115,1.110,0.045
1116,0.895,-0.055
1117,0.505,-0.105
1118,0.060,-0.120
1119,-0.405,-0.135
1120,-0.795,-0.150
1121,-0.970,-0.160
1122,-0.985,-0.140
1123,-0.935,-0.115
1124,-0.865,-0.145
1125,-0.785,-0.175
1126,-0.700,-0.160
1127,-0.635,-0.140
1128,-0.595,-0.120
1129,-0.545,-0.080
1130,-0.480,-0.060
1131,-0.420,-0.045
1132,-0.420,-0.035
1133,-0.445,0.000
1134,-0.450,0.025
1135,-0.455,0.035
1136,-0.450,0.000
1137,-0.445,-0.025
1138,-0.455,-0.040
1139,-0.450,-0.045
1140,-0.435,-0.040
1141,-0.415,-0.005
1142,-0.410,0.030
1143,-0.385,0.045
1144,-0.370,0.025
1145,-0.360,-0.025
1146,-0.375,-0.065
1147,-0.390,-0.080
1148,-0.370,-0.070
1149,-0.360,-0.075
1150,-0.345,-0.060
1151,-0.340,-0.055
1152,-0.335,-0.045
1153,-0.355,-0.020
1154,-0.380,0.010
1155,-0.405,0.015
1156,-0.420,0.005
1157,-0.395,-0.005
1158,-0.380,0.000
1159,-0.360,0.005
1160,-0.360,-0.005
1161,-0.355,0.010
1162,-0.370,0.015
1163,-0.355,0.010
1164,-0.360,-0.020
1165,-0.355,-0.055
1166,-0.370,-0.055
1167,-0.330,-0.010
1168,-0.290,-0.015
1169,-0.285,-0.025
1170,-0.280,-0.005
1171,-0.290,0.025
1172,-0.290,0.050
1173,-0.270,0.045
1174,-0.240,0.005
1175,-0.195,-0.015
1176,-0.180,-0.015
1177,-0.195,0.005
1178,-0.230,0.010
1179,-0.235,0.005
1180,-0.200,0.015
1181,-0.175,-0.010
1182,-0.150,-0.020
1183,-0.135,-0.010
1184,-0.125,0.010
1185,-0.140,0.020
1186,-0.160,0.010
1187,-0.170,-0.005
1188,-0.180,0.000
1189,-0.165,-0.005
1190,-0.135,0.005
1191,-0.100,0.000
1192,-0.105,-0.020
1193,-0.110,-0.025
1194,-0.090,-0.005
1195,-0.085,0.020
1196,-0.070,0.045
1197,-0.050,0.055
1198,-0.025,0.040
1199,-0.020,0.035
1200,-0.030,0.025
1201,-0.070,0.025
1202,-0.085,0.035
1203,-0.105,0.040
1204,-0.115,0.040
1205,-0.135,0.030
1206,-0.145,0.040
1207,-0.155,0.025
1208,-0.165,0.030
1209,-0.205,0.010
1210,-0.250,0.000
1211,-0.280,-0.010
1212,-0.270,-0.005
1213,-0.265,-0.010
1214,-0.270,0.000
1215,-0.310,0.010
1216,-0.325,0.005
1217,-0.330,0.010
1218,-0.325,-0.005
1219,-0.320,0.005
1220,-0.330,0.020
1221,-0.335,0.050
1222,-0.335,0.050
1223,-0.375,0.050
1224,-0.365,0.075
1225,-0.355,0.090
1226,-0.340,0.090
1227,-0.310,0.055
1228,-0.300,0.025
1229,-0.330,0.020
1230,-0.345,0.040
1231,-0.340,0.040
1232,-0.330,0.025
1233,-0.300,0.000
1234,-0.275,-0.010
1235,-0.300,-0.020
